account_id,bvn,bank_code,bank_name,masked_account_number,account_type,currency,opened_date,status
ACC_0058463,20000058462,ACCESS,Access Bank,82****8579,Savings,NGN,2020-07-11,Active
ACC_0058464,20000058463,STANBIC,Stanbic IBTC,06****0107,Savings,NGN,2017-08-06,Dormant
ACC_0058465,20000058464,UBA,United Bank for Africa,75****7927,Wallet,NGN,2025-12-24,Dormant
ACC_0058466,20000058465,ECOBANK,Ecobank,40****2919,Current,NGN,2019-01-23,Active
ACC_0058467,20000058466,ZENITH,Zenith Bank,30****7314,Current,NGN,2018-01-10,Active
ACC_0058468,20000058467,FIDELITY,Fidelity Bank,22****7795,Savings,NGN,2024-07-06,Active
ACC_0058469,20000058468,FBN,First Bank of Nigeria,60****1747,Savings,NGN,2024-12-16,Active
ACC_0058470,20000058469,POLARIS,Polaris Bank,03****3282,Wallet,NGN,2024-12-19,Active
ACC_0058471,20000058470,FIDELITY,Fidelity Bank,78****2617,Savings,NGN,2020-06-01,Active
ACC_0058472,20000058471,ACCESS,Access Bank,45****6554,Savings,NGN,2024-02-22,Active
ACC_0058473,20000058472,ACCESS,Access Bank,09****0611,Savings,NGN,2020-01-07,Active
ACC_0058474,20000058473,FBN,First Bank of Nigeria,60****7015,Savings,NGN,2025-11-18,Active
ACC_0058475,20000058474,GTB,Guaranty Trust Bank,09****2443,Savings,NGN,2022-04-22,Active
ACC_0058476,20000058475,ZENITH,Zenith Bank,63****5501,Savings,NGN,2025-11-25,Active
ACC_0058477,20000058476,ECOBANK,Ecobank,07****0815,Current,NGN,2020-03-27,Dormant
ACC_0058478,20000058477,STANBIC,Stanbic IBTC,70****8398,Savings,NGN,2025-07-31,Active
ACC_0058479,20000058478,ECOBANK,Ecobank,41****3638,Savings,NGN,2022-08-28,Active
ACC_0058480,20000058479,STANBIC,Stanbic IBTC,29****5172,Savings,NGN,2016-07-06,Active
ACC_0058481,20000058480,ACCESS,Access Bank,59****3466,Savings,NGN,2018-10-29,Active
ACC_0058482,20000058481,ZENITH,Zenith Bank,01****1143,Savings,NGN,2025-08-28,Active
ACC_0058483,20000058482,WEMA,Wema Bank,11****5111,Savings,NGN,2023-09-26,Active
ACC_0058484,20000058483,GTB,Guaranty Trust Bank,02****7479,Savings,NGN,2024-07-11,Active
ACC_0058485,20000058484,UBA,United Bank for Africa,59****5578,Savings,NGN,2020-12-12,Active
ACC_0058486,20000058485,ECOBANK,Ecobank,24****7336,Savings,NGN,2021-06-25,Active
ACC_0058487,20000058486,FBN,First Bank of Nigeria,57****1911,Current,NGN,2017-05-25,Active
ACC_0058488,20000058487,ECOBANK,Ecobank,80****3321,Current,NGN,2023-04-04,Active
ACC_0058489,20000058488,ZENITH,Zenith Bank,69****3472,Savings,NGN,2024-10-05,Active
ACC_0058490,20000058489,GTB,Guaranty Trust Bank,27****7379,Current,NGN,2019-08-13,Active
ACC_0058491,20000058490,ACCESS,Access Bank,31****5796,Savings,NGN,2021-12-24,Active
ACC_0058492,20000058491,ZENITH,Zenith Bank,33****1337,Savings,NGN,2016-12-29,Closed
ACC_0058493,20000058492,STANBIC,Stanbic IBTC,89****3800,Wallet,NGN,2021-06-15,Active
ACC_0058494,20000058493,ZENITH,Zenith Bank,69****2861,Savings,NGN,2021-03-05,Active
ACC_0058495,20000058494,GTB,Guaranty Trust Bank,39****7948,Current,NGN,2019-05-18,Active
ACC_0058496,20000058495,ECOBANK,Ecobank,31****3736,Savings,NGN,2017-03-18,Active
ACC_0058497,20000058496,ZENITH,Zenith Bank,63****3818,Savings,NGN,2021-05-30,Active
ACC_0058498,20000058497,FBN,First Bank of Nigeria,31****7931,Savings,NGN,2019-12-16,Active
ACC_0058499,20000058498,ECOBANK,Ecobank,67****0238,Savings,NGN,2025-07-13,Active
ACC_0058500,20000058499,ECOBANK,Ecobank,77****7421,Savings,NGN,2017-01-17,Active
ACC_0058501,20000058500,GTB,Guaranty Trust Bank,34****3548,Savings,NGN,2023-04-17,Active
ACC_0058502,20000058501,POLARIS,Polaris Bank,10****4502,Savings,NGN,2024-03-21,Active
ACC_0058503,20000058502,UBA,United Bank for Africa,30****7465,Savings,NGN,2023-09-12,Active
ACC_0058504,20000058503,POLARIS,Polaris Bank,39****8264,Current,NGN,2018-11-06,Dormant
ACC_0058505,20000058504,ECOBANK,Ecobank,12****1370,Savings,NGN,2017-06-07,Active
ACC_0058506,20000058505,FBN,First Bank of Nigeria,76****5135,Savings,NGN,2016-09-22,Active
ACC_0058507,20000058506,FIDELITY,Fidelity Bank,87****9928,Savings,NGN,2020-08-09,Active
ACC_0058508,20000058507,ZENITH,Zenith Bank,41****1787,Savings,NGN,2019-07-03,Active
ACC_0058509,20000058508,POLARIS,Polaris Bank,08****6292,Savings,NGN,2017-07-07,Active
ACC_0058510,20000058509,WEMA,Wema Bank,15****7072,Savings,NGN,2020-02-21,Active
ACC_0058511,20000058510,ZENITH,Zenith Bank,32****3657,Savings,NGN,2021-06-13,Active
ACC_0058512,20000058511,UBA,United Bank for Africa,93****4485,Current,NGN,2016-01-25,Active
ACC_0058513,20000058512,ZENITH,Zenith Bank,37****3091,Wallet,NGN,2017-10-25,Active
ACC_0058514,20000058513,ACCESS,Access Bank,26****8316,Savings,NGN,2025-11-07,Active
ACC_0058515,20000058514,ACCESS,Access Bank,61****1396,Savings,NGN,2021-07-07,Active
ACC_0058516,20000058515,STANBIC,Stanbic IBTC,45****5117,Savings,NGN,2017-08-09,Active
ACC_0058517,20000058516,UBA,United Bank for Africa,69****2686,Savings,NGN,2019-12-14,Active
ACC_0058518,20000058517,WEMA,Wema Bank,16****9115,Savings,NGN,2023-04-02,Active
ACC_0058519,20000058518,UBA,United Bank for Africa,98****1764,Savings,NGN,2023-03-12,Dormant
ACC_0058520,20000058519,UBA,United Bank for Africa,03****1679,Savings,NGN,2023-02-03,Active
ACC_0058521,20000058520,UBA,United Bank for Africa,57****2675,Savings,NGN,2018-11-09,Active
ACC_0058522,20000058521,POLARIS,Polaris Bank,54****6263,Savings,NGN,2021-08-04,Active
ACC_0058523,20000058522,ECOBANK,Ecobank,53****2886,Current,NGN,2025-04-22,Active
ACC_0058524,20000058523,STANBIC,Stanbic IBTC,32****2714,Wallet,NGN,2025-11-20,Active
ACC_0058525,20000058524,FBN,First Bank of Nigeria,66****4038,Wallet,NGN,2019-10-04,Active
ACC_0058526,20000058525,WEMA,Wema Bank,91****4401,Savings,NGN,2024-08-04,Active
ACC_0058527,20000058526,FBN,First Bank of Nigeria,11****1900,Savings,NGN,2021-01-26,Active
ACC_0058528,20000058527,ACCESS,Access Bank,59****4183,Wallet,NGN,2025-03-21,Active
ACC_0058529,20000058528,FIDELITY,Fidelity Bank,64****1412,Savings,NGN,2025-09-30,Active
ACC_0058530,20000058529,ECOBANK,Ecobank,94****1284,Current,NGN,2019-04-17,Active
ACC_0058531,20000058530,FIDELITY,Fidelity Bank,00****5862,Savings,NGN,2024-03-12,Active
ACC_0058532,20000058531,FBN,First Bank of Nigeria,73****2513,Savings,NGN,2023-01-10,Dormant
ACC_0058533,20000058532,ACCESS,Access Bank,89****2697,Savings,NGN,2025-08-30,Dormant
ACC_0058534,20000058533,ECOBANK,Ecobank,89****6853,Savings,NGN,2024-07-13,Active
ACC_0058535,20000058534,ZENITH,Zenith Bank,56****2860,Savings,NGN,2020-08-20,Active
ACC_0058536,20000058535,STANBIC,Stanbic IBTC,97****8449,Savings,NGN,2024-02-27,Active
ACC_0058537,20000058536,FBN,First Bank of Nigeria,81****0125,Savings,NGN,2018-11-19,Active
ACC_0058538,20000058537,ECOBANK,Ecobank,59****2881,Wallet,NGN,2023-11-06,Active
ACC_0058539,20000058538,GTB,Guaranty Trust Bank,04****9393,Current,NGN,2019-07-22,Active
ACC_0058540,20000058539,WEMA,Wema Bank,82****4563,Current,NGN,2021-04-23,Dormant
ACC_0058541,20000058540,ACCESS,Access Bank,32****3365,Current,NGN,2021-10-03,Active
ACC_0058542,20000058541,STANBIC,Stanbic IBTC,66****2673,Savings,NGN,2018-07-15,Active
ACC_0058543,20000058542,STANBIC,Stanbic IBTC,41****8733,Current,NGN,2023-05-23,Active
ACC_0058544,20000058543,FIDELITY,Fidelity Bank,22****4937,Savings,NGN,2025-12-23,Active
ACC_0058545,20000058544,WEMA,Wema Bank,75****6830,Savings,NGN,2024-09-23,Active
ACC_0058546,20000058545,UBA,United Bank for Africa,22****8560,Savings,NGN,2021-11-04,Active
ACC_0058547,20000058546,ECOBANK,Ecobank,77****7263,Savings,NGN,2021-07-27,Active
ACC_0058548,20000058547,ZENITH,Zenith Bank,97****0926,Savings,NGN,2019-04-22,Active
ACC_0058549,20000058548,STANBIC,Stanbic IBTC,47****0123,Wallet,NGN,2016-11-03,Active
ACC_0058550,20000058549,ZENITH,Zenith Bank,08****0610,Savings,NGN,2017-06-19,Active
ACC_0058551,20000058550,GTB,Guaranty Trust Bank,19****5385,Savings,NGN,2017-06-17,Active
ACC_0058552,20000058551,ECOBANK,Ecobank,55****5456,Savings,NGN,2021-06-25,Active
ACC_0058553,20000058552,GTB,Guaranty Trust Bank,51****7181,Savings,NGN,2019-03-28,Active
ACC_0058554,20000058553,GTB,Guaranty Trust Bank,14****2846,Savings,NGN,2016-03-26,Active
ACC_0058555,20000058554,UBA,United Bank for Africa,98****9964,Savings,NGN,2016-05-31,Active
ACC_0058556,20000058555,ACCESS,Access Bank,25****1353,Current,NGN,2021-04-17,Active
ACC_0058557,20000058556,ZENITH,Zenith Bank,68****9416,Current,NGN,2021-01-21,Active
ACC_0058558,20000058557,POLARIS,Polaris Bank,98****1451,Savings,NGN,2022-12-23,Active
ACC_0058559,20000058558,ZENITH,Zenith Bank,03****6338,Savings,NGN,2018-01-23,Active
ACC_0058560,20000058559,FIDELITY,Fidelity Bank,85****4054,Savings,NGN,2025-05-15,Active
ACC_0058561,20000058560,ZENITH,Zenith Bank,54****1137,Current,NGN,2023-04-08,Dormant
ACC_0058562,20000058561,POLARIS,Polaris Bank,85****4897,Wallet,NGN,2024-09-24,Active
ACC_0058563,20000058562,UBA,United Bank for Africa,87****4498,Savings,NGN,2017-10-01,Active
ACC_0058564,20000058563,ZENITH,Zenith Bank,22****0330,Wallet,NGN,2025-11-02,Active
ACC_0058565,20000058564,POLARIS,Polaris Bank,56****4849,Savings,NGN,2019-10-29,Active
ACC_0058566,20000058565,POLARIS,Polaris Bank,68****7259,Savings,NGN,2021-02-12,Active
ACC_0058567,20000058566,FIDELITY,Fidelity Bank,47****2943,Wallet,NGN,2020-09-25,Active
ACC_0058568,20000058567,GTB,Guaranty Trust Bank,95****0459,Savings,NGN,2024-10-25,Active
ACC_0058569,20000058568,POLARIS,Polaris Bank,98****0920,Savings,NGN,2018-11-21,Active
ACC_0058570,20000058569,ECOBANK,Ecobank,28****0169,Savings,NGN,2021-01-20,Active
ACC_0058571,20000058570,ECOBANK,Ecobank,93****4745,Savings,NGN,2017-04-27,Active
ACC_0058572,20000058571,UBA,United Bank for Africa,96****6827,Savings,NGN,2021-07-23,Dormant
ACC_0058573,20000058572,ECOBANK,Ecobank,08****2253,Savings,NGN,2017-05-21,Active
ACC_0058574,20000058573,UBA,United Bank for Africa,78****6720,Current,NGN,2019-08-24,Active
ACC_0058575,20000058574,ACCESS,Access Bank,98****3329,Current,NGN,2016-12-31,Active
ACC_0058576,20000058575,POLARIS,Polaris Bank,16****1328,Savings,NGN,2019-07-26,Active
ACC_0058577,20000058576,FIDELITY,Fidelity Bank,36****3532,Wallet,NGN,2024-05-06,Active
ACC_0058578,20000058577,FBN,First Bank of Nigeria,84****0730,Savings,NGN,2024-02-01,Active
ACC_0058579,20000058578,FIDELITY,Fidelity Bank,64****8319,Savings,NGN,2023-01-05,Active
ACC_0058580,20000058579,GTB,Guaranty Trust Bank,48****1879,Savings,NGN,2023-03-05,Active
ACC_0058581,20000058580,STANBIC,Stanbic IBTC,73****8719,Savings,NGN,2023-03-14,Active
ACC_0058582,20000058581,POLARIS,Polaris Bank,78****4222,Savings,NGN,2022-09-12,Active
ACC_0058583,20000058582,ACCESS,Access Bank,42****8937,Savings,NGN,2017-02-08,Active
ACC_0058584,20000058583,STANBIC,Stanbic IBTC,62****9150,Savings,NGN,2023-04-18,Active
ACC_0058585,20000058584,ACCESS,Access Bank,48****2731,Savings,NGN,2019-08-13,Active
ACC_0058586,20000058585,GTB,Guaranty Trust Bank,31****8206,Current,NGN,2022-08-25,Active
ACC_0058587,20000058586,FBN,First Bank of Nigeria,53****7322,Savings,NGN,2022-06-18,Active
ACC_0058588,20000058587,GTB,Guaranty Trust Bank,03****9653,Current,NGN,2021-07-31,Active
ACC_0058589,20000058588,WEMA,Wema Bank,66****7652,Wallet,NGN,2025-12-28,Active
ACC_0058590,20000058589,STANBIC,Stanbic IBTC,43****2831,Savings,NGN,2017-05-02,Dormant
ACC_0058591,20000058590,GTB,Guaranty Trust Bank,76****8553,Savings,NGN,2025-08-02,Active
ACC_0058592,20000058591,ECOBANK,Ecobank,45****3805,Current,NGN,2019-12-23,Active
ACC_0058593,20000058592,STANBIC,Stanbic IBTC,31****6172,Current,NGN,2023-07-14,Active
ACC_0058594,20000058593,POLARIS,Polaris Bank,28****1620,Savings,NGN,2019-01-20,Active
ACC_0058595,20000058594,WEMA,Wema Bank,55****7810,Current,NGN,2017-02-24,Active
ACC_0058596,20000058595,GTB,Guaranty Trust Bank,33****3234,Savings,NGN,2017-04-18,Active
ACC_0058597,20000058596,FIDELITY,Fidelity Bank,42****9667,Savings,NGN,2023-07-09,Dormant
ACC_0058598,20000058597,UBA,United Bank for Africa,31****9899,Savings,NGN,2023-10-08,Active
ACC_0058599,20000058598,ACCESS,Access Bank,76****4340,Current,NGN,2024-08-07,Active
ACC_0058600,20000058599,FIDELITY,Fidelity Bank,68****9731,Savings,NGN,2017-09-05,Active
ACC_0058601,20000058600,STANBIC,Stanbic IBTC,18****4642,Savings,NGN,2022-04-14,Active
ACC_0058602,20000058601,POLARIS,Polaris Bank,69****1804,Savings,NGN,2021-05-18,Active
ACC_0058603,20000058602,STANBIC,Stanbic IBTC,02****5474,Savings,NGN,2025-07-07,Active
ACC_0058604,20000058603,ZENITH,Zenith Bank,39****1105,Current,NGN,2020-05-11,Active
ACC_0058605,20000058604,WEMA,Wema Bank,47****0338,Savings,NGN,2024-02-10,Active
ACC_0058606,20000058605,UBA,United Bank for Africa,49****8249,Savings,NGN,2024-05-14,Active
ACC_0058607,20000058606,POLARIS,Polaris Bank,35****3121,Savings,NGN,2021-10-22,Active
ACC_0058608,20000058607,ACCESS,Access Bank,99****2043,Current,NGN,2020-06-17,Active
ACC_0058609,20000058608,ACCESS,Access Bank,55****2605,Wallet,NGN,2018-06-14,Active
ACC_0058610,20000058609,ECOBANK,Ecobank,98****1131,Savings,NGN,2017-06-12,Active
ACC_0058611,20000058610,STANBIC,Stanbic IBTC,90****7545,Savings,NGN,2018-12-07,Active
ACC_0058612,20000058611,STANBIC,Stanbic IBTC,16****2264,Current,NGN,2019-06-11,Active
ACC_0058613,20000058612,ZENITH,Zenith Bank,79****2113,Current,NGN,2020-08-25,Active
ACC_0058614,20000058613,FIDELITY,Fidelity Bank,00****8885,Savings,NGN,2017-06-30,Active
ACC_0058615,20000058614,ACCESS,Access Bank,80****8705,Savings,NGN,2021-12-15,Active
ACC_0058616,20000058615,UBA,United Bank for Africa,04****2365,Savings,NGN,2023-09-28,Active
ACC_0058617,20000058616,FBN,First Bank of Nigeria,47****1496,Current,NGN,2019-04-08,Active
ACC_0058618,20000058617,GTB,Guaranty Trust Bank,38****2827,Savings,NGN,2023-08-16,Active
ACC_0058619,20000058618,FBN,First Bank of Nigeria,49****8226,Savings,NGN,2017-05-24,Active
ACC_0058620,20000058619,ZENITH,Zenith Bank,27****6847,Savings,NGN,2017-12-31,Active
ACC_0058621,20000058620,ZENITH,Zenith Bank,56****6995,Current,NGN,2016-04-24,Active
ACC_0058622,20000058621,STANBIC,Stanbic IBTC,40****6101,Current,NGN,2022-06-15,Dormant
ACC_0058623,20000058622,STANBIC,Stanbic IBTC,60****6840,Current,NGN,2021-01-02,Active
ACC_0058624,20000058623,STANBIC,Stanbic IBTC,11****6113,Current,NGN,2019-09-15,Active
ACC_0058625,20000058624,WEMA,Wema Bank,47****5549,Savings,NGN,2024-08-24,Active
ACC_0058626,20000058625,FIDELITY,Fidelity Bank,52****7506,Wallet,NGN,2017-10-20,Active
ACC_0058627,20000058626,WEMA,Wema Bank,67****4709,Savings,NGN,2023-12-11,Active
ACC_0058628,20000058627,FBN,First Bank of Nigeria,81****7411,Savings,NGN,2023-06-22,Active
ACC_0058629,20000058628,ECOBANK,Ecobank,78****7188,Wallet,NGN,2024-10-21,Active
ACC_0058630,20000058629,STANBIC,Stanbic IBTC,41****1581,Current,NGN,2020-10-24,Active
ACC_0058631,20000058630,STANBIC,Stanbic IBTC,18****6076,Savings,NGN,2020-12-22,Active
ACC_0058632,20000058631,GTB,Guaranty Trust Bank,87****3720,Wallet,NGN,2019-10-10,Active
ACC_0058633,20000058632,FBN,First Bank of Nigeria,15****5330,Wallet,NGN,2024-01-07,Active
ACC_0058634,20000058633,ZENITH,Zenith Bank,94****4141,Savings,NGN,2023-05-15,Active
ACC_0058635,20000058634,FIDELITY,Fidelity Bank,13****6929,Savings,NGN,2018-04-21,Active
ACC_0058636,20000058635,WEMA,Wema Bank,03****0645,Savings,NGN,2017-09-24,Active
ACC_0058637,20000058636,ZENITH,Zenith Bank,57****8448,Savings,NGN,2023-02-22,Active
ACC_0058638,20000058637,POLARIS,Polaris Bank,95****8176,Savings,NGN,2019-09-18,Active
ACC_0058639,20000058638,POLARIS,Polaris Bank,84****7155,Savings,NGN,2019-11-22,Active
ACC_0058640,20000058639,FBN,First Bank of Nigeria,60****2376,Savings,NGN,2023-08-13,Active
ACC_0058641,20000058640,ECOBANK,Ecobank,43****1799,Savings,NGN,2018-04-19,Active
ACC_0058642,20000058641,ZENITH,Zenith Bank,42****6805,Savings,NGN,2020-04-20,Active
ACC_0058643,20000058642,GTB,Guaranty Trust Bank,69****3228,Savings,NGN,2024-10-02,Dormant
ACC_0058644,20000058643,WEMA,Wema Bank,99****0255,Savings,NGN,2025-01-10,Active
ACC_0058645,20000058644,UBA,United Bank for Africa,24****9617,Savings,NGN,2017-12-07,Active
ACC_0058646,20000058645,WEMA,Wema Bank,91****3323,Savings,NGN,2020-07-19,Active
ACC_0058647,20000058646,ACCESS,Access Bank,82****8264,Savings,NGN,2016-05-31,Active
ACC_0058648,20000058647,FBN,First Bank of Nigeria,83****0858,Current,NGN,2018-09-24,Active
ACC_0058649,20000058648,GTB,Guaranty Trust Bank,35****3902,Savings,NGN,2021-10-16,Active
ACC_0058650,20000058649,FBN,First Bank of Nigeria,17****2818,Savings,NGN,2018-08-26,Active
ACC_0058651,20000058650,POLARIS,Polaris Bank,35****9415,Wallet,NGN,2023-06-23,Dormant
ACC_0058652,20000058651,ECOBANK,Ecobank,33****8508,Current,NGN,2016-12-29,Active
ACC_0058653,20000058652,WEMA,Wema Bank,45****6693,Current,NGN,2025-01-10,Active
ACC_0058654,20000058653,ACCESS,Access Bank,32****7187,Savings,NGN,2020-01-03,Active
ACC_0058655,20000058654,FBN,First Bank of Nigeria,52****8831,Current,NGN,2016-09-21,Dormant
ACC_0058656,20000058655,GTB,Guaranty Trust Bank,91****7917,Savings,NGN,2018-11-07,Active
ACC_0058657,20000058656,STANBIC,Stanbic IBTC,09****9644,Savings,NGN,2024-01-03,Active
ACC_0058658,20000058657,FBN,First Bank of Nigeria,84****3368,Wallet,NGN,2019-01-22,Active
ACC_0058659,20000058658,FBN,First Bank of Nigeria,48****5404,Current,NGN,2024-06-01,Active
ACC_0058660,20000058659,WEMA,Wema Bank,27****0328,Wallet,NGN,2018-03-31,Active
ACC_0058661,20000058660,FIDELITY,Fidelity Bank,16****0870,Savings,NGN,2021-11-10,Active
ACC_0058662,20000058661,FBN,First Bank of Nigeria,65****3771,Current,NGN,2021-01-25,Active
ACC_0058663,20000058662,STANBIC,Stanbic IBTC,29****2763,Current,NGN,2016-07-29,Active
ACC_0058664,20000058663,ACCESS,Access Bank,53****7760,Savings,NGN,2022-04-01,Active
ACC_0058665,20000058664,ACCESS,Access Bank,43****0794,Current,NGN,2024-12-25,Active
ACC_0058666,20000058665,FIDELITY,Fidelity Bank,75****5885,Savings,NGN,2019-11-07,Active
ACC_0058667,20000058666,ACCESS,Access Bank,88****3949,Savings,NGN,2024-05-05,Active
ACC_0058668,20000058667,STANBIC,Stanbic IBTC,91****7961,Current,NGN,2021-12-13,Dormant
ACC_0058669,20000058668,STANBIC,Stanbic IBTC,15****2147,Savings,NGN,2016-03-04,Active
ACC_0058670,20000058669,POLARIS,Polaris Bank,55****9207,Savings,NGN,2021-03-19,Active
ACC_0058671,20000058670,ECOBANK,Ecobank,72****7136,Savings,NGN,2018-11-05,Active
ACC_0058672,20000058671,ECOBANK,Ecobank,25****4351,Savings,NGN,2025-11-11,Active
ACC_0058673,20000058672,FIDELITY,Fidelity Bank,01****7889,Current,NGN,2018-06-29,Active
ACC_0058674,20000058673,WEMA,Wema Bank,01****1591,Current,NGN,2024-08-05,Active
ACC_0058675,20000058674,ACCESS,Access Bank,90****9395,Savings,NGN,2018-11-13,Active
ACC_0058676,20000058675,ACCESS,Access Bank,46****2700,Savings,NGN,2025-04-08,Active
ACC_0058677,20000058676,FBN,First Bank of Nigeria,55****9689,Savings,NGN,2019-04-20,Active
ACC_0058678,20000058677,STANBIC,Stanbic IBTC,89****5002,Savings,NGN,2020-03-01,Active
ACC_0058679,20000058678,UBA,United Bank for Africa,93****1191,Savings,NGN,2017-03-10,Active
ACC_0058680,20000058679,ACCESS,Access Bank,35****4562,Current,NGN,2017-02-11,Dormant
ACC_0058681,20000058680,POLARIS,Polaris Bank,80****2791,Savings,NGN,2016-03-15,Active
ACC_0058682,20000058681,GTB,Guaranty Trust Bank,01****7235,Current,NGN,2021-08-13,Active
ACC_0058683,20000058682,GTB,Guaranty Trust Bank,21****2753,Wallet,NGN,2022-07-12,Active
ACC_0058684,20000058683,UBA,United Bank for Africa,51****1710,Wallet,NGN,2018-10-01,Active
ACC_0058685,20000058684,FBN,First Bank of Nigeria,64****0541,Savings,NGN,2019-06-09,Active
ACC_0058686,20000058685,ECOBANK,Ecobank,78****2590,Wallet,NGN,2019-09-16,Active
ACC_0058687,20000058686,ACCESS,Access Bank,74****9436,Current,NGN,2022-02-06,Active
ACC_0058688,20000058687,POLARIS,Polaris Bank,21****6549,Savings,NGN,2021-01-01,Active
ACC_0058689,20000058688,ACCESS,Access Bank,60****3447,Savings,NGN,2024-06-24,Active
ACC_0058690,20000058689,ZENITH,Zenith Bank,23****3955,Savings,NGN,2020-09-06,Active
ACC_0058691,20000058690,WEMA,Wema Bank,64****5228,Current,NGN,2022-08-03,Active
ACC_0058692,20000058691,UBA,United Bank for Africa,62****3360,Savings,NGN,2019-10-30,Active
ACC_0058693,20000058692,UBA,United Bank for Africa,31****4171,Current,NGN,2019-05-30,Active
ACC_0058694,20000058693,FBN,First Bank of Nigeria,98****5135,Savings,NGN,2021-01-24,Active
ACC_0058695,20000058694,POLARIS,Polaris Bank,08****8295,Current,NGN,2022-03-09,Active
ACC_0058696,20000058695,FBN,First Bank of Nigeria,42****5169,Savings,NGN,2025-03-31,Dormant
ACC_0058697,20000058696,UBA,United Bank for Africa,66****1398,Savings,NGN,2022-02-09,Active
ACC_0058698,20000058697,STANBIC,Stanbic IBTC,55****1047,Current,NGN,2019-10-29,Active
ACC_0058699,20000058698,POLARIS,Polaris Bank,36****1473,Savings,NGN,2020-09-04,Active
ACC_0058700,20000058699,FIDELITY,Fidelity Bank,87****8037,Savings,NGN,2025-07-12,Active
ACC_0058701,20000058700,ZENITH,Zenith Bank,25****8032,Current,NGN,2020-08-26,Active
ACC_0058702,20000058701,ZENITH,Zenith Bank,05****0460,Wallet,NGN,2023-01-06,Active
ACC_0058703,20000058702,ACCESS,Access Bank,15****7741,Savings,NGN,2025-10-04,Dormant
ACC_0058704,20000058703,FIDELITY,Fidelity Bank,29****4298,Current,NGN,2024-06-02,Active
ACC_0058705,20000058704,FIDELITY,Fidelity Bank,96****7867,Savings,NGN,2024-09-21,Active
ACC_0058706,20000058705,POLARIS,Polaris Bank,69****1588,Savings,NGN,2017-11-25,Active
ACC_0058707,20000058706,ZENITH,Zenith Bank,31****0058,Savings,NGN,2019-01-15,Active
