bvn,assessment_year,state_of_residence,local_government_area,months_total,months_high,inflows_sum,outflows_sum,spending_ratio_avg,lga_baseline_outflows,state_baseline_outflows,peer_ratio_lga,peer_ratio_state,risk_score,status,flag_reason
20000054065,2025,Benue,Gboko,3,2,951498.0,267297.0,0.0,24698.0,25927.0,10.823,10.31,69.333,Flagged,Outflows are 10.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000054066,2025,Bauchi,Azare,3,2,466434.0,279868.0,0.0,20368.0,23059.0,13.741,12.137,69.333,Flagged,Outflows are 13.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000054067,2025,Benue,Otukpo,3,2,1049754.0,661438.0,0.0,22672.0,23227.0,29.174,28.477,69.333,Flagged,Outflows are 29.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000054068,2025,Taraba,Jalingo,3,2,755174.0,543836.0,0.0,23615.0,28268.5,23.029,19.238,69.333,Flagged,Outflows are 23.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000054069,2025,FCT,Bwari,3,1,147363.0,353258.0,0.0,21979.5,25927.5,16.072,13.625,63.667,Review,Outflows are 16.1× higher than LGA typical.
20000054070,2025,Benue,Otukpo,3,2,944296.0,272321.0,0.0,24351.0,21334.5,11.183,12.764,69.333,Flagged,Outflows are 11.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000054071,2025,Yobe,Damaturu,3,0,67733.0,78949.0,0.0,24770.0,23688.0,3.187,3.333,38.315,Compliant,Outflows are 3.2× higher than LGA typical.
20000054072,2025,Oyo,Ogbomosho North,3,2,145753.0,249893.0,0.0,22459.0,26381.0,11.127,9.472,69.333,Flagged,Outflows are 11.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000054073,2025,Osun,Ilesa East,3,0,83932.0,25599.0,0.0,22149.5,22368.0,1.156,1.144,14.504,Compliant,Behaviour is within typical ranges for peers.
20000054074,2025,Plateau,Barkin Ladi,3,1,146893.0,111174.0,0.0,25098.0,25486.0,4.43,4.362,50.377,Review,Outflows are 4.4× higher than LGA typical.
20000054075,2025,Delta,Warri South,3,1,143418.0,89173.0,0.0,20937.0,23303.0,4.259,3.827,49.494,Review,Outflows are 4.3× higher than LGA typical.
20000054076,2025,Cross River,Calabar Municipal,3,2,319211.0,564346.0,0.0,25615.0,24645.0,22.032,22.899,69.333,Flagged,Outflows are 22.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000054077,2025,Delta,Oshimili South,3,2,82482.0,232321.0,0.0,24137.0,22981.0,9.625,10.109,69.333,Flagged,Outflows are 9.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000054078,2025,Bauchi,Azare,3,0,76970.0,25682.0,0.0,23167.0,23247.0,1.109,1.105,13.567,Compliant,Behaviour is within typical ranges for peers.
20000054079,2025,Kaduna,Kafanchan,3,0,40436.0,19910.0,0.0,27951.5,25492.0,0.712,0.781,11.25,Compliant,Behaviour is within typical ranges for peers.
20000054080,2025,Rivers,Port Harcourt,3,1,632456.0,156895.0,0.0,25367.5,23743.0,6.185,6.608,59.369,Review,Outflows are 6.2× higher than LGA typical.
20000054081,2025,Yobe,Damaturu,3,1,395299.0,122160.0,0.0,24047.0,23981.0,5.08,5.094,53.519,Review,Outflows are 5.1× higher than LGA typical.
20000054082,2025,Sokoto,Sokoto North,3,2,314133.0,408636.0,0.0,23295.0,23979.5,17.542,17.041,69.333,Flagged,Outflows are 17.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000054083,2025,Bauchi,Bauchi,3,2,325618.0,177798.0,0.0,25628.0,23184.0,6.938,7.669,68.383,Flagged,Outflows are 6.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000054084,2025,Jigawa,Hadejia,3,0,203696.0,42099.0,0.0,23934.5,24136.0,1.759,1.744,23.946,Compliant,Behaviour is within typical ranges for peers.
20000054085,2025,Zamfara,Gusau,3,2,998160.0,686863.0,0.0,31018.0,25709.0,22.144,26.717,69.333,Flagged,Outflows are 22.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000054086,2025,Delta,Udu,3,1,187399.0,113384.0,0.0,21190.5,23303.0,5.351,4.866,54.624,Review,Outflows are 5.4× higher than LGA typical.
20000054087,2025,Kwara,Offa,3,0,62884.0,86456.0,0.0,30056.0,24797.0,2.876,3.487,39.328,Compliant,Outflows are 2.9× higher than LGA typical.
20000054088,2025,Jigawa,Hadejia,3,1,33482.0,136756.0,0.0,24344.0,24669.0,5.618,5.544,55.719,Review,Outflows are 5.6× higher than LGA typical.
20000054089,2025,Ogun,Ijebu Ode,3,2,1280817.0,346648.0,0.0,27968.5,25208.0,12.394,13.752,69.333,Flagged,Outflows are 12.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000054090,2025,Ondo,Ondo West,3,1,322069.0,163663.0,0.0,23473.5,20916.0,6.972,7.825,63.169,Review,Outflows are 7.0× higher than LGA typical.
20000054091,2025,Ekiti,Ado-Ekiti,3,1,777091.0,291284.0,0.0,21654.0,22501.0,13.452,12.945,63.667,Review,Outflows are 13.5× higher than LGA typical.
20000054092,2025,Enugu,Enugu South,3,0,68779.0,42401.0,0.0,22580.0,22483.0,1.878,1.886,25.513,Compliant,Behaviour is within typical ranges for peers.
20000054093,2025,Nasarawa,Lafia,3,2,114127.0,432702.0,0.0,26931.5,24224.0,16.067,17.863,69.333,Flagged,Outflows are 16.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000054094,2025,Kwara,Offa,3,2,305161.0,309591.0,0.0,26119.5,24797.0,11.853,12.485,69.333,Flagged,Outflows are 11.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000054095,2025,Ogun,Abeokuta South,3,2,1051394.0,645866.0,0.0,24979.0,24251.5,25.856,26.632,69.333,Flagged,Outflows are 25.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000054096,2025,Ondo,Akure South,3,1,744791.0,268755.0,0.0,26387.0,23759.5,10.185,11.311,63.667,Review,Outflows are 10.2× higher than LGA typical.
20000054097,2025,Nasarawa,Lafia,3,0,44861.0,48452.0,0.0,21565.0,22735.5,2.247,2.131,29.449,Compliant,Behaviour is within typical ranges for peers.
20000054098,2025,Kwara,Ilorin East,3,0,231652.0,29117.0,0.0,24431.0,24797.0,1.192,1.174,15.195,Compliant,Behaviour is within typical ranges for peers.
20000054099,2025,Delta,Oshimili South,3,0,52559.0,59473.0,0.0,24137.0,24462.0,2.464,2.431,31.524,Compliant,Behaviour is within typical ranges for peers.
20000054100,2025,Sokoto,Tambuwal,3,2,247233.0,373203.0,0.0,25772.0,23979.5,14.481,15.563,69.333,Flagged,Outflows are 14.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000054101,2025,FCT,Gwagwalada,3,2,336290.0,494155.0,0.0,26005.0,22678.5,19.002,21.79,69.333,Flagged,Outflows are 19.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000054102,2025,Taraba,Jalingo,3,0,111700.0,67991.0,0.0,22377.0,22205.0,3.038,3.062,36.409,Compliant,Outflows are 3.0× higher than LGA typical.
20000054103,2025,Yobe,Potiskum,3,0,32351.0,28778.0,0.0,21231.5,23688.0,1.355,1.215,18.087,Compliant,Behaviour is within typical ranges for peers.
20000054104,2025,Delta,Warri South,3,2,206451.0,197424.0,0.0,25224.0,24462.0,7.827,8.071,69.333,Flagged,Outflows are 7.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000054105,2025,Bayelsa,Yenagoa,3,0,80637.0,45567.0,0.0,22613.0,22987.0,2.015,1.982,27.002,Compliant,Behaviour is within typical ranges for peers.
20000054106,2025,Niger,Minna,3,2,296209.0,424589.0,0.0,25525.0,24952.0,16.634,17.016,69.333,Flagged,Outflows are 16.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000054107,2025,Kwara,Ilorin East,3,1,144765.0,124241.0,0.0,26835.0,23198.0,4.63,5.356,54.645,Review,Outflows are 4.6× higher than LGA typical.
20000054108,2025,Nasarawa,Keffi,3,1,138279.0,146459.0,0.0,24622.5,22567.0,5.948,6.49,58.964,Review,Outflows are 5.9× higher than LGA typical.
20000054109,2025,Niger,Suleja,3,2,901677.0,421447.0,0.0,25671.0,24654.5,16.417,17.094,69.333,Flagged,Outflows are 16.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000054110,2025,Kebbi,Birnin Kebbi,3,2,476202.0,576044.0,0.0,21812.0,21324.0,26.409,27.014,69.333,Flagged,Outflows are 26.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000054111,2025,Kano,Tarauni,3,0,76964.0,58250.0,0.0,27220.0,24089.0,2.14,2.418,31.101,Compliant,Behaviour is within typical ranges for peers.
20000054112,2025,Ebonyi,Afikpo North,3,0,784031.0,44191.0,0.0,25106.5,22996.5,1.76,1.922,25.935,Compliant,Behaviour is within typical ranges for peers.
20000054113,2025,Jigawa,Dutse,3,0,65555.0,49354.0,0.0,24392.0,25687.0,2.023,1.921,27.094,Compliant,Behaviour is within typical ranges for peers.
20000054114,2025,Borno,Biu,3,1,760256.0,184832.0,0.0,28793.0,25143.5,6.419,7.351,61.765,Review,Outflows are 6.4× higher than LGA typical.
20000054115,2025,Delta,Warri South,3,0,38275.0,49977.0,0.0,29566.5,25955.0,1.69,1.926,25.98,Compliant,Behaviour is within typical ranges for peers.
20000054116,2025,Kaduna,Kafanchan,3,0,176258.0,42918.0,0.0,26300.0,24311.0,1.632,1.765,24.028,Compliant,Behaviour is within typical ranges for peers.
20000054117,2025,Kaduna,Kafanchan,3,0,107794.0,39441.0,0.0,22635.0,23736.0,1.742,1.662,23.734,Compliant,Behaviour is within typical ranges for peers.
20000054118,2025,Ondo,Ondo West,3,2,1517297.0,783390.0,0.0,30066.0,25768.5,26.056,30.401,69.333,Flagged,Outflows are 26.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000054119,2025,Abia,Aba South,3,2,1293021.0,474858.0,0.0,26744.0,22681.0,17.756,20.936,69.333,Flagged,Outflows are 17.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000054120,2025,Plateau,Jos North,3,1,169669.0,102686.0,0.0,23725.5,24043.0,4.328,4.271,49.856,Review,Outflows are 4.3× higher than LGA typical.
20000054121,2025,Lagos,Alimosho,3,0,683383.0,91423.0,0.0,28164.0,27782.5,3.246,3.291,38.028,Compliant,Outflows are 3.2× higher than LGA typical.
20000054122,2025,Nasarawa,Keffi,3,2,176311.0,508153.0,0.0,23558.0,21342.0,21.57,23.81,69.333,Flagged,Outflows are 21.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000054123,2025,Abia,Umuahia North,3,2,142041.0,610443.0,0.0,22476.0,22841.5,27.16,26.725,69.333,Flagged,Outflows are 27.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000054124,2025,Kwara,Ilorin East,3,2,716553.0,162720.0,0.0,25312.0,26909.0,6.429,6.047,64.417,Review,Outflows are 6.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000054125,2025,Ebonyi,Afikpo North,3,1,220182.0,299571.0,0.0,22906.0,21838.0,13.078,13.718,63.667,Review,Outflows are 13.1× higher than LGA typical.
20000054126,2025,Enugu,Enugu South,3,1,163038.0,154937.0,0.0,22560.0,25615.0,6.868,6.049,60.236,Review,Outflows are 6.9× higher than LGA typical.
20000054127,2025,Kebbi,Birnin Kebbi,3,0,230607.0,48406.0,0.0,26756.0,27234.0,1.809,1.777,24.579,Compliant,Behaviour is within typical ranges for peers.
20000054128,2025,Anambra,Nnewi North,3,0,35493.0,46093.0,0.0,25006.0,27105.0,1.843,1.701,24.999,Compliant,Behaviour is within typical ranges for peers.
20000054129,2025,Sokoto,Tambuwal,3,2,565885.0,621321.0,0.0,25579.5,25756.0,24.29,24.123,69.333,Flagged,Outflows are 24.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000054130,2025,Jigawa,Dutse,3,2,158272.0,260918.0,0.0,24064.0,25058.0,10.843,10.413,69.333,Flagged,Outflows are 10.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000054131,2025,Niger,Suleja,3,2,293913.0,304242.0,0.0,22505.0,23613.5,13.519,12.884,69.333,Flagged,Outflows are 13.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000054132,2025,Plateau,Jos North,3,0,81808.0,44659.0,0.0,23542.0,24638.5,1.897,1.813,25.645,Compliant,Behaviour is within typical ranges for peers.
20000054133,2025,Oyo,Ibadan South-West,3,1,717305.0,255244.0,0.0,24095.0,25475.0,10.593,10.019,63.667,Review,Outflows are 10.6× higher than LGA typical.
20000054134,2025,Plateau,Barkin Ladi,3,0,220777.0,54759.0,0.0,25098.0,25263.0,2.182,2.168,28.789,Compliant,Behaviour is within typical ranges for peers.
20000054135,2025,Edo,Ikpoba-Okha,3,1,160271.0,116321.0,0.0,21196.0,24851.0,5.488,4.681,55.193,Review,Outflows are 5.5× higher than LGA typical.
20000054136,2025,Ondo,Ondo West,3,2,865515.0,337769.0,0.0,23885.0,25010.0,14.141,13.505,69.333,Flagged,Outflows are 14.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000054137,2025,Osun,Ife Central,3,2,182552.0,379321.0,0.0,23129.0,23383.0,16.4,16.222,69.333,Flagged,Outflows are 16.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000054138,2025,Nasarawa,Keffi,3,0,159188.0,84126.0,0.0,24622.5,24727.5,3.417,3.402,38.873,Compliant,Outflows are 3.4× higher than LGA typical.
20000054139,2025,Edo,Egor,3,0,56373.0,31602.0,0.0,26005.0,27697.0,1.215,1.141,15.632,Compliant,Behaviour is within typical ranges for peers.
20000054140,2025,Jigawa,Hadejia,3,2,369635.0,307099.0,0.0,25540.5,21527.0,12.024,14.266,69.333,Flagged,Outflows are 12.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000054141,2025,Ebonyi,Afikpo North,3,1,693684.0,202590.0,0.0,23999.0,22996.5,8.442,8.81,63.667,Review,Outflows are 8.4× higher than LGA typical.
20000054142,2025,Borno,Maiduguri,3,0,116004.0,63611.0,0.0,25442.5,21243.5,2.5,2.994,35.907,Compliant,Outflows are 2.5× higher than LGA typical.
20000054143,2025,Kaduna,Kaduna South,3,2,217960.0,249669.0,0.0,21719.0,25624.5,11.495,9.743,69.333,Flagged,Outflows are 11.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000054144,2025,Delta,Warri South,3,1,233867.0,159052.0,0.0,25224.0,24462.0,6.306,6.502,59.005,Review,Outflows are 6.3× higher than LGA typical.
20000054145,2025,Katsina,Daura,3,2,1256968.0,281020.0,0.0,24030.0,27089.0,11.695,10.374,69.333,Flagged,Outflows are 11.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000054146,2025,Gombe,Kaltungo,3,1,848454.0,535821.0,0.0,29551.0,25938.5,18.132,20.657,63.667,Review,Outflows are 18.1× higher than LGA typical.
20000054147,2025,Nasarawa,Keffi,3,1,109025.0,355830.0,0.0,26564.0,24224.0,13.395,14.689,63.667,Review,Outflows are 13.4× higher than LGA typical.
20000054148,2025,Akwa Ibom,Eket,3,2,1350059.0,926780.0,0.0,24644.5,26055.0,37.606,35.57,69.333,Flagged,Outflows are 37.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000054149,2025,Sokoto,Tambuwal,3,0,161647.0,88309.0,0.0,22622.0,24449.0,3.904,3.612,41.869,Review,Outflows are 3.9× higher than LGA typical.
20000054150,2025,Plateau,Barkin Ladi,3,0,68968.0,23689.0,0.0,21748.0,24465.5,1.089,0.968,13.172,Compliant,Behaviour is within typical ranges for peers.
20000054151,2025,Kwara,Offa,3,0,37455.0,25767.0,0.0,30056.0,26909.0,0.857,0.958,11.25,Compliant,Behaviour is within typical ranges for peers.
20000054152,2025,Osun,Ife Central,3,1,218142.0,64211.0,0.0,18989.0,21937.0,3.381,2.927,44.307,Review,Outflows are 3.4× higher than LGA typical.
20000054153,2025,Lagos,Eti-Osa,3,1,223210.0,138223.0,0.0,23251.0,21573.0,5.945,6.407,58.675,Review,Outflows are 5.9× higher than LGA typical.
20000054154,2025,Cross River,Calabar Municipal,3,1,687401.0,353889.0,0.0,23072.0,21162.0,15.338,16.723,63.667,Review,Outflows are 15.3× higher than LGA typical.
20000054155,2025,Benue,Makurdi,3,1,538226.0,323791.0,0.0,23415.0,22833.0,13.828,14.181,63.667,Review,Outflows are 13.8× higher than LGA typical.
20000054156,2025,Nasarawa,Lafia,3,0,44657.0,42972.0,0.0,25883.5,24224.0,1.66,1.774,24.137,Compliant,Behaviour is within typical ranges for peers.
20000054157,2025,Kebbi,Birnin Kebbi,3,1,143332.0,135336.0,0.0,24653.0,24596.0,5.49,5.502,55.252,Review,Outflows are 5.5× higher than LGA typical.
20000054158,2025,FCT,Bwari,3,0,171216.0,33194.0,0.0,26222.0,24213.0,1.266,1.371,18.343,Compliant,Behaviour is within typical ranges for peers.
20000054159,2025,Enugu,Enugu South,3,0,103533.0,62039.0,0.0,27737.0,24813.5,2.237,2.5,31.852,Compliant,Outflows are 2.5× higher than State typical.
20000054160,2025,Kaduna,Kaduna North,3,2,456206.0,505592.0,0.0,23719.0,25814.0,21.316,19.586,69.333,Flagged,Outflows are 21.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000054161,2025,Kebbi,Argungu,3,2,722377.0,208816.0,0.0,26622.0,27968.0,7.844,7.466,68.89,Flagged,Outflows are 7.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000054162,2025,Jigawa,Dutse,3,0,50683.0,29053.0,0.0,24283.0,21527.0,1.196,1.35,17.99,Compliant,Behaviour is within typical ranges for peers.
20000054163,2025,Adamawa,Mubi North,3,0,88242.0,37838.0,0.0,22613.0,21873.0,1.673,1.73,23.572,Compliant,Behaviour is within typical ranges for peers.
20000054164,2025,Jigawa,Dutse,3,0,67985.0,62157.0,0.0,25021.0,25058.0,2.484,2.481,31.707,Compliant,Behaviour is within typical ranges for peers.
20000054165,2025,Gombe,Gombe,3,0,89325.0,112416.0,0.0,26619.5,25400.0,4.223,4.426,44.691,Review,Outflows are 4.2× higher than LGA typical.
20000054166,2025,Kebbi,Birnin Kebbi,3,0,133893.0,66491.0,0.0,28308.0,27234.0,2.349,2.441,31.317,Compliant,Behaviour is within typical ranges for peers.
20000054167,2025,Cross River,Calabar Municipal,3,1,1341603.0,510128.0,0.0,27771.0,26057.0,18.369,19.577,63.667,Review,Outflows are 18.4× higher than LGA typical.
20000054168,2025,Abia,Umuahia North,3,1,509534.0,191681.0,0.0,22495.0,22841.5,8.521,8.392,63.667,Review,Outflows are 8.5× higher than LGA typical.
20000054169,2025,Plateau,Jos South,3,2,735101.0,517590.0,0.0,25784.0,22058.0,20.074,23.465,69.333,Flagged,Outflows are 20.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000054170,2025,Kwara,Ilorin East,3,1,135185.0,112845.0,0.0,28554.5,23198.0,3.952,4.864,52.482,Review,Outflows are 4.0× higher than LGA typical.
20000054171,2025,Kwara,Ilorin West,3,2,893197.0,274508.0,0.0,24194.0,23474.0,11.346,11.694,69.333,Flagged,Outflows are 11.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000054172,2025,Kebbi,Birnin Kebbi,3,1,235080.0,181885.0,0.0,25929.5,24238.0,7.015,7.504,62.228,Review,Outflows are 7.0× higher than LGA typical.
20000054173,2025,Akwa Ibom,Uyo,3,0,168573.0,66971.0,0.0,25020.0,25670.0,2.677,2.609,33.385,Compliant,Outflows are 2.7× higher than LGA typical.
20000054174,2025,Borno,Biu,3,2,611953.0,259621.0,0.0,24369.0,22874.5,10.654,11.35,69.333,Flagged,Outflows are 10.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000054175,2025,Osun,Ife Central,3,1,949224.0,214285.0,0.0,26524.5,24207.0,8.079,8.852,63.667,Review,Outflows are 8.1× higher than LGA typical.
20000054176,2025,Borno,Biu,3,1,786411.0,358377.0,0.0,26665.0,23853.0,13.44,15.024,63.667,Review,Outflows are 13.4× higher than LGA typical.
20000054177,2025,Nasarawa,Keffi,3,1,198477.0,107489.0,0.0,24622.5,22735.5,4.365,4.728,51.842,Review,Outflows are 4.4× higher than LGA typical.
20000054178,2025,Plateau,Jos South,3,0,30429.0,87666.0,0.0,25571.0,25263.0,3.428,3.47,39.222,Compliant,Outflows are 3.4× higher than LGA typical.
20000054179,2025,Ondo,Akure South,3,0,109163.0,45088.0,0.0,18137.0,20916.0,2.486,2.156,31.724,Compliant,Behaviour is within typical ranges for peers.
20000054180,2025,Katsina,Katsina,3,0,33556.0,56779.0,0.0,20717.0,21760.0,2.741,2.609,33.917,Compliant,Outflows are 2.7× higher than LGA typical.
20000054181,2025,Borno,Maiduguri,3,2,701755.0,686682.0,0.0,20498.0,25143.5,33.5,27.311,69.333,Flagged,Outflows are 33.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000054182,2025,Adamawa,Yola North,3,1,177786.0,202988.0,0.0,23331.0,24202.0,8.7,8.387,63.667,Review,Outflows are 8.7× higher than LGA typical.
20000054183,2025,Bauchi,Bauchi,3,1,91634.0,104770.0,0.0,18767.0,19812.0,5.583,5.288,55.578,Review,Outflows are 5.6× higher than LGA typical.
20000054184,2025,Zamfara,Gusau,3,0,34786.0,13355.0,0.0,23994.5,24075.0,0.557,0.555,11.25,Compliant,Behaviour is within typical ranges for peers.
20000054185,2025,Lagos,Alimosho,3,0,77645.0,106734.0,0.0,24664.0,21460.5,4.328,4.974,47.314,Review,Outflows are 4.3× higher than LGA typical.
20000054186,2025,Kebbi,Birnin Kebbi,3,1,172079.0,419513.0,0.0,25929.5,24238.0,16.179,17.308,63.667,Review,Outflows are 16.2× higher than LGA typical.
20000054187,2025,Kano,Fagge,3,0,94019.0,28710.0,0.0,20070.0,24499.0,1.43,1.172,19.299,Compliant,Behaviour is within typical ranges for peers.
20000054188,2025,Oyo,Oyo East,3,0,40158.0,27866.0,0.0,25760.0,23846.0,1.082,1.169,14.752,Compliant,Behaviour is within typical ranges for peers.
20000054189,2025,Cross River,Calabar Municipal,3,2,298373.0,709353.0,0.0,18784.5,19538.5,37.763,36.305,69.333,Flagged,Outflows are 37.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000054190,2025,Kebbi,Argungu,3,2,872879.0,400032.0,0.0,24216.5,24596.0,16.519,16.264,69.333,Flagged,Outflows are 16.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000054191,2025,Abia,Aba South,3,1,448652.0,240987.0,0.0,24804.0,25315.0,9.716,9.52,63.667,Review,Outflows are 9.7× higher than LGA typical.
20000054192,2025,Nasarawa,Keffi,3,0,93817.0,36642.0,0.0,18855.0,22131.5,1.943,1.656,26.187,Compliant,Behaviour is within typical ranges for peers.
20000054193,2025,Benue,Makurdi,3,0,35022.0,48069.0,0.0,21710.5,22247.0,2.214,2.161,29.12,Compliant,Behaviour is within typical ranges for peers.
