bvn,employer_id,job_title,employment_type,start_date,end_date,is_current,work_state,work_lga
20000057105,EMP_000002,Logistics Coordinator,Full-time,2022-06-05,2023-06-30,False,Delta,Oshimili South
20000057105,EMP_000122,Project Manager,Full-time,2023-04-23,2025-07-11,False,Delta,Oshimili South
20000057106,EMP_000023,Field Officer,Full-time,2022-09-25,2024-09-14,False,Sokoto,Sokoto North
20000057106,EMP_000066,Sales Executive,Full-time,2023-10-01,2025-10-20,False,Sokoto,Sokoto North
20000057106,EMP_000007,Software Engineer,Full-time,2024-06-28,,True,Sokoto,Sokoto North
20000057107,EMP_000139,Marketing Associate,Part-time,2019-04-18,2020-02-12,False,Gombe,Kaltungo
20000057107,EMP_000123,Sales Executive,Full-time,2020-10-10,2022-08-01,False,Gombe,Kaltungo
20000057110,EMP_000020,Sales Executive,Part-time,2019-11-14,2021-01-07,False,Abia,Umuahia North
20000057110,EMP_000011,Sales Executive,Full-time,2020-07-02,2021-11-24,False,Abia,Umuahia North
20000057110,EMP_000069,Project Manager,Full-time,2021-05-03,2022-08-26,False,Abia,Umuahia North
20000057111,EMP_000173,Software Engineer,Part-time,2019-10-19,2021-11-07,False,Ekiti,Ikere
20000057111,EMP_000189,Project Manager,Full-time,2020-06-17,2022-04-08,False,Ekiti,Ikere
20000057112,EMP_000110,Project Manager,Contract,2020-02-05,2021-12-26,False,Zamfara,Kaura Namoda
20000057112,EMP_000179,Nurse,Full-time,2021-10-17,,True,Zamfara,Kaura Namoda
20000057113,EMP_000113,Software Engineer,Full-time,2021-05-07,2022-07-01,False,Kogi,Okene
20000057113,EMP_000041,Operations Associate,Full-time,2022-01-11,2023-10-03,False,Kogi,Okene
20000057114,EMP_000194,Logistics Coordinator,Part-time,2018-01-21,2019-02-15,False,Abia,Umuahia North
20000057115,EMP_000087,Sales Executive,Full-time,2020-01-17,,True,Edo,Egor
20000057117,EMP_000118,Nurse,Full-time,2023-10-27,2025-08-17,False,Kano,Tarauni
20000057118,EMP_000145,Software Engineer,Full-time,2017-08-14,2019-08-04,False,Ondo,Owo
20000057119,EMP_000106,Procurement Officer,Part-time,2017-10-27,2019-06-19,False,Ebonyi,Abakaliki
20000057120,EMP_000069,Data Analyst,Full-time,2021-05-02,2022-03-28,False,Bayelsa,Ogbia
20000057120,EMP_000088,Field Officer,Full-time,2022-12-26,2025-05-14,False,Bayelsa,Ogbia
20000057122,EMP_000187,Field Officer,Contract,2020-12-07,2022-10-28,False,Oyo,Oyo East
20000057122,EMP_000140,Customer Support,Full-time,2021-01-05,2023-04-25,False,Oyo,Oyo East
20000057123,EMP_000055,Teacher,Full-time,2022-07-03,2023-10-26,False,Borno,Biu
20000057124,EMP_000188,Nurse,Full-time,2016-09-15,2019-03-04,False,Rivers,Obio-Akpor
20000057125,EMP_000057,Project Manager,Full-time,2019-12-12,2021-03-06,False,Ogun,Ijebu Ode
20000057126,EMP_000154,Logistics Coordinator,Full-time,2023-03-21,2024-05-14,False,Ekiti,Oye
20000057126,EMP_000076,Project Manager,Full-time,2024-06-18,2026-10-06,False,Ekiti,Oye
20000057126,EMP_000071,Sales Executive,Full-time,2025-10-07,2028-01-25,False,Ekiti,Oye
20000057127,EMP_000085,Nurse,Full-time,2021-03-09,2022-12-29,False,Kano,Gwale
20000057129,EMP_000065,Software Engineer,Full-time,2017-04-03,2018-12-24,False,Yobe,Potiskum
20000057129,EMP_000131,Marketing Associate,Full-time,2018-03-03,2020-08-19,False,Yobe,Potiskum
20000057131,EMP_000083,Software Engineer,Part-time,2022-06-04,2023-11-26,False,Niger,Bida
20000057132,EMP_000095,Customer Support,Contract,2020-06-14,2022-01-05,False,Bauchi,Azare
20000057133,EMP_000068,Account Officer,Full-time,2016-03-11,,True,Ekiti,Ikere
20000057135,EMP_000199,Teacher,Full-time,2024-05-09,2025-07-03,False,Nasarawa,Keffi
20000057136,EMP_000139,Marketing Associate,Full-time,2022-01-11,2023-01-06,False,Taraba,Wukari
20000057138,EMP_000014,Sales Executive,Full-time,2022-06-17,2024-07-06,False,Oyo,Oyo East
20000057140,EMP_000129,Data Analyst,Full-time,2016-10-14,2018-01-07,False,Kwara,Ilorin East
20000057140,EMP_000119,Project Manager,Contract,2017-02-12,,True,Kwara,Ilorin East
20000057141,EMP_000157,Sales Executive,Full-time,2016-12-27,2017-06-25,False,Oyo,Ibadan North
20000057143,EMP_000107,Project Manager,Full-time,2024-10-09,,True,Osun,Ife Central
20000057144,EMP_000107,Software Engineer,Contract,2024-02-07,2025-10-29,False,Osun,Ilesa East
20000057147,EMP_000144,Nurse,Full-time,2020-03-03,2021-08-25,False,Kogi,Okene
20000057147,EMP_000127,Account Officer,Full-time,2021-09-27,2023-11-16,False,Kogi,Okene
20000057147,EMP_000045,Nurse,Full-time,2022-05-18,2023-08-11,False,Kogi,Okene
20000057148,EMP_000170,Operations Associate,Full-time,2018-12-16,2020-06-08,False,Lagos,Ikeja
20000057148,EMP_000001,Logistics Coordinator,Part-time,2019-08-05,2021-01-26,False,Lagos,Ikeja
20000057149,EMP_000035,Marketing Associate,Full-time,2019-05-28,2020-04-22,False,Ogun,Sagamu
20000057152,EMP_000131,Data Analyst,Full-time,2024-04-15,2025-12-06,False,Anambra,Onitsha North
20000057153,EMP_000040,Account Officer,Contract,2023-08-27,,True,Akwa Ibom,Uyo
20000057154,EMP_000118,Data Analyst,Full-time,2018-05-07,2019-08-30,False,Ogun,Sagamu
20000057155,EMP_000155,Teacher,Full-time,2023-10-12,2024-06-08,False,Bayelsa,Ogbia
20000057156,EMP_000093,Logistics Coordinator,Part-time,2017-05-09,2018-08-02,False,Kebbi,Birnin Kebbi
20000057157,EMP_000160,Field Officer,Full-time,2024-07-03,,True,Kebbi,Argungu
20000057161,EMP_000145,Customer Support,Full-time,2023-03-11,2023-09-07,False,Sokoto,Tambuwal
20000057162,EMP_000164,Account Officer,Contract,2017-04-02,2019-03-23,False,Taraba,Wukari
20000057163,EMP_000050,Procurement Officer,Contract,2021-08-09,,True,Gombe,Kaltungo
20000057164,EMP_000194,Data Analyst,Contract,2022-12-01,,True,Katsina,Daura
20000057166,EMP_000133,Logistics Coordinator,Contract,2018-05-25,2020-05-14,False,Ebonyi,Afikpo North
20000057166,EMP_000054,Procurement Officer,Contract,2019-08-22,2021-07-12,False,Ebonyi,Afikpo North
20000057167,EMP_000137,Operations Associate,Full-time,2022-12-23,,True,Sokoto,Sokoto North
20000057168,EMP_000161,Data Analyst,Contract,2024-12-23,2027-05-12,False,Plateau,Barkin Ladi
20000057169,EMP_000018,Procurement Officer,Part-time,2018-04-23,,True,Yobe,Damaturu
20000057170,EMP_000160,Procurement Officer,Contract,2022-11-09,2024-09-29,False,Ekiti,Oye
20000057172,EMP_000099,Marketing Associate,Full-time,2016-04-15,2017-07-09,False,Imo,Orlu
20000057173,EMP_000037,Data Analyst,Full-time,2021-11-01,2023-08-23,False,Cross River,Ikom
20000057173,EMP_000187,Logistics Coordinator,Full-time,2022-10-26,,True,Cross River,Ikom
20000057174,EMP_000122,Account Officer,Contract,2020-05-26,,True,Anambra,Awka South
20000057175,EMP_000113,Logistics Coordinator,Full-time,2018-12-19,,True,Jigawa,Dutse
20000057176,EMP_000071,Customer Support,Full-time,2020-12-02,2022-11-22,False,Rivers,Obio-Akpor
20000057177,EMP_000191,Field Officer,Full-time,2023-12-04,,True,Sokoto,Tambuwal
20000057178,EMP_000178,Procurement Officer,Full-time,2019-05-26,2021-08-13,False,FCT,Bwari
20000057178,EMP_000148,Procurement Officer,Contract,2020-04-22,2022-02-11,False,FCT,Bwari
20000057180,EMP_000137,Marketing Associate,Full-time,2018-07-15,2019-04-11,False,Kaduna,Kaduna North
20000057183,EMP_000106,Marketing Associate,Full-time,2019-06-28,2021-12-14,False,Ogun,Ijebu Ode
20000057183,EMP_000111,Account Officer,Part-time,2020-05-18,2021-10-10,False,Ogun,Ijebu Ode
20000057185,EMP_000122,Account Officer,Contract,2022-04-04,2022-11-30,False,Benue,Gboko
20000057187,EMP_000136,Nurse,Full-time,2021-12-04,,True,Ondo,Ondo West
20000057190,EMP_000071,Teacher,Full-time,2024-01-16,,True,Ebonyi,Afikpo North
20000057191,EMP_000144,Logistics Coordinator,Full-time,2017-03-18,2018-06-11,False,Delta,Oshimili South
20000057191,EMP_000106,Logistics Coordinator,Contract,2018-07-21,2020-01-12,False,Delta,Oshimili South
20000057191,EMP_000169,Data Analyst,Full-time,2019-11-24,,True,Delta,Oshimili South
20000057192,EMP_000115,Field Officer,Full-time,2017-01-25,2019-05-15,False,Katsina,Daura
20000057194,EMP_000032,Procurement Officer,Full-time,2017-09-17,2018-03-16,False,Adamawa,Mubi North
20000057195,EMP_000143,Account Officer,Contract,2023-07-15,,True,Edo,Egor
20000057197,EMP_000079,Logistics Coordinator,Full-time,2021-03-22,,True,Kebbi,Birnin Kebbi
20000057198,EMP_000084,Project Manager,Full-time,2017-01-22,2018-07-16,False,Bayelsa,Yenagoa
20000057198,EMP_000138,Logistics Coordinator,Full-time,2018-10-01,2020-01-24,False,Bayelsa,Yenagoa
20000057199,EMP_000111,Nurse,Full-time,2016-01-01,2017-01-25,False,Gombe,Kaltungo
20000057201,EMP_000014,Software Engineer,Full-time,2020-11-25,2022-08-17,False,Kano,Gwale
20000057201,EMP_000108,Logistics Coordinator,Full-time,2021-03-13,2022-06-06,False,Kano,Gwale
20000057202,EMP_000067,Nurse,Full-time,2019-09-01,2020-05-28,False,Jigawa,Dutse
20000057203,EMP_000128,Logistics Coordinator,Contract,2021-02-17,2023-02-07,False,Anambra,Awka South
20000057204,EMP_000007,Software Engineer,Full-time,2017-05-22,2017-12-18,False,Taraba,Jalingo
20000057205,EMP_000059,Field Officer,Full-time,2022-06-21,,True,Cross River,Ikom
20000057206,EMP_000199,Teacher,Full-time,2016-03-04,2018-05-23,False,Ebonyi,Afikpo North
20000057208,EMP_000074,Sales Executive,Full-time,2020-03-25,2021-06-18,False,Sokoto,Tambuwal
20000057212,EMP_000099,Operations Associate,Full-time,2018-09-15,2020-03-08,False,Katsina,Katsina
20000057212,EMP_000086,Software Engineer,Full-time,2019-03-16,2020-06-08,False,Katsina,Katsina
20000057213,EMP_000117,Project Manager,Part-time,2019-03-23,,True,Kogi,Lokoja
20000057214,EMP_000196,Field Officer,Full-time,2020-09-01,2022-10-21,False,Ogun,Abeokuta South
20000057215,EMP_000020,Teacher,Full-time,2016-09-02,,True,Ekiti,Ikere
20000057216,EMP_000123,Teacher,Part-time,2020-02-24,2022-08-12,False,Kaduna,Kaduna South
20000057217,EMP_000188,Teacher,Full-time,2021-03-09,2023-07-27,False,Imo,Owerri Municipal
20000057218,EMP_000053,Sales Executive,Part-time,2024-11-15,2025-12-10,False,Katsina,Katsina
20000057219,EMP_000090,Software Engineer,Contract,2022-04-07,2022-10-04,False,Imo,Owerri Municipal
20000057219,EMP_000181,Software Engineer,Contract,2023-12-22,2024-09-17,False,Imo,Owerri Municipal
20000057219,EMP_000128,Marketing Associate,Full-time,2024-01-14,2025-11-04,False,Imo,Owerri Municipal
20000057221,EMP_000186,Project Manager,Part-time,2023-07-07,2024-09-29,False,Cross River,Calabar Municipal
20000057221,EMP_000165,Account Officer,Full-time,2024-12-11,2025-10-07,False,Cross River,Calabar Municipal
20000057221,EMP_000029,Account Officer,Full-time,2025-02-05,,True,Cross River,Calabar Municipal
20000057222,EMP_000035,Operations Associate,Contract,2020-12-14,,True,Nasarawa,Keffi
20000057224,EMP_000074,Data Analyst,Full-time,2018-07-21,2019-01-17,False,Kogi,Okene
20000057225,EMP_000156,Logistics Coordinator,Full-time,2016-10-02,2018-08-23,False,Kebbi,Birnin Kebbi
20000057226,EMP_000137,Account Officer,Part-time,2016-03-20,2017-02-13,False,Imo,Orlu
20000057226,EMP_000078,Software Engineer,Full-time,2017-01-03,2017-08-31,False,Imo,Orlu
20000057227,EMP_000191,Nurse,Full-time,2023-01-20,2024-06-13,False,Imo,Orlu
20000057227,EMP_000173,Marketing Associate,Full-time,2024-07-25,2025-09-18,False,Imo,Orlu
20000057228,EMP_000031,Nurse,Full-time,2019-01-18,2021-02-06,False,Sokoto,Tambuwal
20000057228,EMP_000143,Field Officer,Full-time,2020-12-22,2021-12-17,False,Sokoto,Tambuwal
20000057229,EMP_000181,Account Officer,Full-time,2016-10-11,2017-09-06,False,Rivers,Eleme
20000057230,EMP_000064,Account Officer,Full-time,2016-01-03,2016-07-31,False,Bayelsa,Ogbia
20000057231,EMP_000017,Project Manager,Contract,2024-10-15,2026-02-07,False,Lagos,Yaba
20000057231,EMP_000018,Procurement Officer,Full-time,2025-11-01,2028-03-20,False,Lagos,Yaba
20000057232,EMP_000101,Teacher,Full-time,2016-09-25,2018-05-18,False,Kaduna,Kaduna South
20000057233,EMP_000164,Customer Support,Full-time,2023-07-12,,True,Kwara,Offa
20000057234,EMP_000161,Field Officer,Full-time,2021-07-07,2023-04-28,False,Ekiti,Ado-Ekiti
20000057235,EMP_000043,Logistics Coordinator,Contract,2019-05-28,2020-03-23,False,Bayelsa,Ogbia
20000057236,EMP_000159,Software Engineer,Full-time,2019-02-14,2019-10-12,False,Osun,Ife Central
20000057236,EMP_000071,Teacher,Part-time,2020-01-03,,True,Osun,Ife Central
20000057237,EMP_000155,Data Analyst,Full-time,2016-08-23,2017-06-19,False,Kebbi,Birnin Kebbi
20000057237,EMP_000153,Operations Associate,Full-time,2017-07-03,2019-03-25,False,Kebbi,Birnin Kebbi
20000057239,EMP_000032,Software Engineer,Full-time,2017-07-15,2018-01-11,False,FCT,Kuje
20000057240,EMP_000183,Customer Support,Full-time,2018-01-02,,True,Kano,Nassarawa
20000057241,EMP_000002,Teacher,Full-time,2019-07-27,2021-12-13,False,Zamfara,Gusau
20000057242,EMP_000146,Software Engineer,Full-time,2020-06-05,2021-03-02,False,Osun,Osogbo
20000057244,EMP_000054,Logistics Coordinator,Full-time,2018-08-09,,True,Imo,Orlu
20000057245,EMP_000137,Procurement Officer,Full-time,2019-09-03,2021-03-26,False,Kebbi,Argungu
20000057247,EMP_000030,Procurement Officer,Full-time,2017-12-14,2018-07-12,False,Katsina,Katsina
20000057247,EMP_000028,Customer Support,Full-time,2018-12-12,,True,Katsina,Katsina
20000057250,EMP_000151,Logistics Coordinator,Full-time,2021-08-26,,True,Benue,Gboko
20000057252,EMP_000081,Marketing Associate,Full-time,2019-08-17,2021-11-04,False,Bayelsa,Ogbia
20000057253,EMP_000131,Data Analyst,Full-time,2024-11-19,2026-11-09,False,Abia,Umuahia North
20000057254,EMP_000062,Operations Associate,Full-time,2016-05-17,,True,Ekiti,Ikere
20000057255,EMP_000095,Logistics Coordinator,Full-time,2017-01-04,2018-09-26,False,Ondo,Owo
20000057255,EMP_000079,Software Engineer,Full-time,2018-03-20,,True,Ondo,Owo
20000057257,EMP_000195,Procurement Officer,Full-time,2021-07-22,2022-04-18,False,Yobe,Potiskum
20000057258,EMP_000179,Nurse,Full-time,2024-07-02,2025-01-28,False,Rivers,Obio-Akpor
20000057258,EMP_000154,Marketing Associate,Full-time,2025-10-05,,True,Rivers,Obio-Akpor
20000057259,EMP_000186,Account Officer,Full-time,2017-09-05,2018-04-03,False,Delta,Udu
20000057259,EMP_000115,Customer Support,Full-time,2018-03-24,2020-06-11,False,Delta,Udu
20000057259,EMP_000110,Teacher,Contract,2019-04-21,,True,Delta,Udu
20000057260,EMP_000031,Teacher,Contract,2016-07-18,,True,Kogi,Okene
20000057263,EMP_000197,Software Engineer,Full-time,2016-02-19,2017-01-14,False,Kwara,Offa
20000057264,EMP_000115,Field Officer,Contract,2023-06-13,2025-11-29,False,Edo,Egor
20000057266,EMP_000177,Procurement Officer,Part-time,2017-05-05,,True,Ogun,Ado-Odo/Ota
20000057267,EMP_000102,Project Manager,Contract,2022-12-11,2024-08-02,False,FCT,Abuja Municipal
20000057270,EMP_000181,Software Engineer,Full-time,2024-11-24,2027-05-13,False,Jigawa,Hadejia
20000057272,EMP_000069,Operations Associate,Full-time,2021-02-21,,True,Sokoto,Sokoto North
20000057274,EMP_000082,Software Engineer,Full-time,2016-10-07,2018-09-27,False,Gombe,Gombe
20000057274,EMP_000126,Marketing Associate,Full-time,2017-02-15,2018-09-08,False,Gombe,Gombe
20000057276,EMP_000196,Data Analyst,Full-time,2018-02-06,,True,Ogun,Ijebu Ode
20000057277,EMP_000125,Data Analyst,Full-time,2022-04-11,2023-02-05,False,Jigawa,Dutse
20000057277,EMP_000043,Data Analyst,Full-time,2023-07-17,2024-05-12,False,Jigawa,Dutse
20000057278,EMP_000060,Procurement Officer,Contract,2018-02-10,2019-04-06,False,Oyo,Oyo East
20000057278,EMP_000149,Customer Support,Contract,2019-11-17,2020-05-15,False,Oyo,Oyo East
20000057278,EMP_000166,Field Officer,Part-time,2020-01-23,,True,Oyo,Oyo East
20000057279,EMP_000028,Sales Executive,Full-time,2023-06-02,2023-12-29,False,Delta,Oshimili South
20000057281,EMP_000188,Field Officer,Full-time,2018-08-09,2019-04-06,False,Gombe,Kaltungo
20000057281,EMP_000088,Sales Executive,Contract,2019-12-18,2020-07-15,False,Gombe,Kaltungo
20000057282,EMP_000091,Software Engineer,Full-time,2022-08-10,2023-11-03,False,Yobe,Damaturu
20000057283,EMP_000149,Data Analyst,Full-time,2020-01-07,2021-08-29,False,Kebbi,Argungu
20000057284,EMP_000125,Teacher,Full-time,2019-03-11,2020-06-03,False,Yobe,Damaturu
20000057285,EMP_000149,Operations Associate,Full-time,2016-02-12,2018-04-02,False,Adamawa,Yola North
20000057285,EMP_000187,Operations Associate,Full-time,2017-12-09,2018-08-06,False,Adamawa,Yola North
20000057286,EMP_000095,Operations Associate,Full-time,2022-01-05,2022-12-31,False,Ogun,Abeokuta South
20000057287,EMP_000005,Nurse,Part-time,2022-07-04,2023-05-30,False,Rivers,Port Harcourt
20000057288,EMP_000014,Procurement Officer,Full-time,2016-06-05,,True,Ekiti,Ado-Ekiti
20000057289,EMP_000050,Procurement Officer,Full-time,2017-11-07,2019-07-30,False,FCT,Kuje
20000057290,EMP_000026,Software Engineer,Full-time,2024-03-21,,True,Zamfara,Gusau
20000057291,EMP_000098,Marketing Associate,Full-time,2022-08-25,2025-01-11,False,Nasarawa,Lafia
20000057291,EMP_000145,Operations Associate,Full-time,2023-12-19,2026-04-07,False,Nasarawa,Lafia
20000057293,EMP_000010,Operations Associate,Full-time,2018-09-25,2021-03-13,False,Rivers,Eleme
20000057294,EMP_000198,Procurement Officer,Full-time,2020-01-10,,True,Taraba,Wukari
20000057295,EMP_000186,Sales Executive,Full-time,2017-06-26,2019-06-16,False,Enugu,Enugu South
20000057297,EMP_000073,Customer Support,Part-time,2024-07-23,2026-11-10,False,Bauchi,Azare
20000057298,EMP_000173,Marketing Associate,Full-time,2021-03-24,2021-10-20,False,Kebbi,Argungu
20000057299,EMP_000108,Field Officer,Full-time,2023-02-04,2024-05-29,False,FCT,Bwari
20000057304,EMP_000112,Account Officer,Contract,2023-02-07,2024-12-28,False,FCT,Bwari
20000057304,EMP_000078,Project Manager,Full-time,2024-08-18,2025-10-12,False,FCT,Bwari
20000057305,EMP_000191,Procurement Officer,Full-time,2018-06-24,2020-11-10,False,Osun,Osogbo
20000057306,EMP_000186,Sales Executive,Full-time,2024-10-03,,True,Katsina,Daura
20000057307,EMP_000047,Software Engineer,Contract,2022-05-26,,True,Anambra,Awka South
20000057308,EMP_000174,Marketing Associate,Full-time,2021-08-04,2024-01-21,False,Anambra,Onitsha North
20000057308,EMP_000178,Sales Executive,Full-time,2022-05-21,2023-03-17,False,Anambra,Onitsha North
20000057309,EMP_000079,Account Officer,Full-time,2018-01-16,2018-07-15,False,Anambra,Awka South
20000057310,EMP_000083,Field Officer,Full-time,2016-04-01,2018-03-22,False,Taraba,Jalingo
20000057311,EMP_000034,Software Engineer,Full-time,2016-07-01,2018-07-21,False,Cross River,Calabar Municipal
20000057311,EMP_000142,Sales Executive,Full-time,2017-11-09,2018-08-06,False,Cross River,Calabar Municipal
20000057312,EMP_000081,Field Officer,Part-time,2022-01-09,2023-07-03,False,Delta,Warri South
20000057312,EMP_000124,Software Engineer,Full-time,2023-11-12,,True,Delta,Warri South
20000057313,EMP_000111,Marketing Associate,Contract,2020-02-19,2022-08-07,False,Katsina,Katsina
20000057315,EMP_000020,Customer Support,Contract,2021-04-03,2022-04-28,False,Kwara,Offa
20000057317,EMP_000012,Customer Support,Full-time,2021-03-20,2022-02-13,False,Benue,Gboko
20000057317,EMP_000148,Sales Executive,Contract,2022-12-09,2024-02-02,False,Benue,Gboko
20000057318,EMP_000119,Project Manager,Contract,2022-12-25,2025-06-12,False,Cross River,Ikom
20000057319,EMP_000181,Project Manager,Full-time,2022-08-19,2023-08-14,False,Ekiti,Ado-Ekiti
20000057319,EMP_000136,Sales Executive,Full-time,2023-06-18,,True,Ekiti,Ado-Ekiti
20000057320,EMP_000069,Software Engineer,Full-time,2018-06-18,,True,Kaduna,Zaria
20000057323,EMP_000079,Logistics Coordinator,Contract,2023-11-17,2025-01-10,False,Zamfara,Gusau
20000057325,EMP_000095,Operations Associate,Full-time,2018-04-13,2020-07-31,False,Sokoto,Tambuwal
20000057325,EMP_000086,Operations Associate,Full-time,2019-02-12,2020-12-03,False,Sokoto,Tambuwal
20000057326,EMP_000151,Teacher,Full-time,2022-01-25,2024-01-15,False,Oyo,Ogbomosho North
20000057326,EMP_000194,Operations Associate,Full-time,2023-04-19,2023-11-15,False,Oyo,Ogbomosho North
20000057328,EMP_000118,Software Engineer,Full-time,2022-09-04,2024-01-27,False,Imo,Orlu
20000057329,EMP_000014,Operations Associate,Part-time,2016-12-03,,True,Bayelsa,Ogbia
20000057331,EMP_000055,Project Manager,Full-time,2022-03-09,2023-01-03,False,Cross River,Calabar Municipal
