transaction_id,from_account,to_name,to_account,amount,currency,transaction_type,narration,status,transaction_date,session_id
T7914,26047616322,Kobo Limited,64223246993,8595985,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-07-07T00:00:00,5691265815914543
T7915,78801199257,McVine POS,74267250079,98531,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-08-01T00:00:00,9366689165418648
T7916,31066233872,Adebayo Marie Ogun,03675318487,38626,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-05-22T00:00:00,7875741616883878
T7917,34689139913,Funke Balogun,45630687191,54810,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-07-25T00:00:00,0211970328580454
T7918,25795423005,McVine Limited,47325240367,97722,NGN,gift,GIFT,SUCCESS,2020-08-13T00:00:00,9055232764033336
T7919,42016347584,Adebayo Okafor,00535985315,11424095,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-03-24T00:00:00,8878493918679758
T7920,51761632488,Zola POS,65043339563,71680,NGN,tax,TAX,SUCCESS,2025-08-16T00:00:00,4297170392188250
T7921,30170690796,Zola Limited,35686409564,55301,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-09-02T00:00:00,5115194703813606
T7922,05964157373,Adean Limited,82878307132,8098,NGN,refund,REFUND,SUCCESS,2022-10-23T00:00:00,4622242844194073
T7923,37404158490,Ibrahim Olu Sadiq,48369680394,10055009,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-12-02T00:00:00,4140266374894392
T7924,98406436276,Adean POS,87442137541,98995,NGN,salary,SALARY,SUCCESS,2023-12-13T00:00:00,4838486180227043
T7925,92980144725,McVine POS,02511749351,67827,NGN,purchase,PURCHASE,SUCCESS,2023-02-14T00:00:00,8555164500680054
T7926,74731762453,McVine POS,26049363106,55956,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-06-30T00:00:00,1833033616542154
T7927,22740807044,Tunde Adeyemi,26967904449,1540829,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-04-24T00:00:00,6167451455582206
T7928,63380255807,Zola POS,44453508349,34123,NGN,gift,GIFT,SUCCESS,2023-12-01T00:00:00,0224141257133536
T7929,16279696009,Adean Limited,82878307132,14018,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-07-19T00:00:00,4969003588193990
T7930,66582237034,Adebayo James Lawal,82841384559,41052,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-11-30T00:00:00,2866858634613611
T7931,57312807776,Adebayo James Bello,83524302204,48245,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-04-11T00:00:00,6870376986736480
T7932,30852648053,Chinedu Abdul Balogun,72997925419,41816,NGN,salary,SALARY,SUCCESS,2024-04-02T00:00:00,1322485366036158
T7933,19757188961,Benson Peter Danladi,70583669342,32410,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-12-13T00:00:00,5113159621566527
T7934,00881728333,McVine POS,64673941740,23393,NGN,gift,GIFT,SUCCESS,2024-01-07T00:00:00,2195849813854460
T7935,45618282490,Tunde Okoye,83937196625,6866382,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-10-13T00:00:00,6539844716994466
T7936,08308799789,Blessing Olu Ahmed,09515403011,88326,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-07-19T00:00:00,4417623323420926
T7937,38996963107,Chukwudi Bello,25614531206,45224,NGN,purchase,PURCHASE,SUCCESS,2021-11-18T00:00:00,6838145989827389
T7938,89019949525,Funke Bello,64876203778,14505594,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-03-02T00:00:00,6213914224050544
T7939,85731545363,Kobo Limited,64223246993,7848018,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-06-04T00:00:00,3363855867685071
T7940,58116539734,Tunde Adeyemi,18933038678,12333,NGN,refund,REFUND,SUCCESS,2025-04-05T00:00:00,6451681663557798
T7941,12474460720,Chukwudi Peter Balogun,25583371090,28776,NGN,gift,GIFT,SUCCESS,2025-06-17T00:00:00,2185670773109806
T7942,55884547461,McVine Limited,47325240367,74118,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-01-28T00:00:00,6498979151602648
T7943,51797982025,Kobo POS,64430006350,9456,NGN,tax,TAX,SUCCESS,2022-01-21T00:00:00,9049067749967909
T7944,98406436276,Yemi James Bello,42010168248,86294,NGN,salary,SALARY,SUCCESS,2024-02-10T00:00:00,4615012845424010
T7945,66505250753,Adean POS,37905524412,65520,NGN,refund,REFUND,SUCCESS,2023-06-26T00:00:00,0522660749474274
T7946,84135122476,Benson Ogun,29203390014,71574,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-02-20T00:00:00,3744057650248448
T7947,13144600399,McVine POS,02511749351,10873390,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-07-17T00:00:00,0016604718628546
T7948,15701053243,McVine Limited,65266992450,4063,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-05-18T00:00:00,6018497395732128
T7949,69829135797,Kobo Limited,64223246993,63799,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-02-26T00:00:00,8355588051938624
T7950,09086291878,Benson Marie Lawal,23128541046,81463,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-10-17T00:00:00,5776148560328236
T7951,67259461962,Chukwudi Abdul Adeyemi,62675452835,60426,NGN,salary,SALARY,SUCCESS,2023-09-24T00:00:00,2101345762610025
T7952,03350175056,Ibrahim Johnson,30852648053,97696,NGN,salary,SALARY,SUCCESS,2021-07-12T00:00:00,4140771039084494
T7953,11005906958,Hadiza Danladi,75285948088,90508,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-05-24T00:00:00,4459963004042568
T7954,10277875455,Zola POS,44453508349,22727,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-05-27T00:00:00,8507423087836256
T7955,47039228054,Sadiq Abdul Ogun,01646984703,50169,NGN,salary,SALARY,SUCCESS,2023-03-07T00:00:00,5683087012188827
T7956,19664140238,Blessing Adebayo,88941901740,4457,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-07-12T00:00:00,1862865479756362
T7957,02069202602,Adean POS,37905524412,76153,NGN,purchase,PURCHASE,SUCCESS,2024-09-07T00:00:00,8585771227048380
T7958,38315556594,McVine Limited,47325240367,6264971,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-12-01T00:00:00,0717512777252826
T7959,52293195194,McVine POS,74267250079,40758,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-04-03T00:00:00,7568768570549242
T7960,24157651695,Prime Limited,70576783882,99229,NGN,gift,GIFT,SUCCESS,2020-01-13T00:00:00,4629853725649568
T7961,36458362792,McVine Limited,42306272460,27616,NGN,subscription,SUBSCRIPTION,SUCCESS,2024-10-15T00:00:00,5928364545193325
T7962,53848399423,Funke Ogun,86408322051,12028461,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-02-04T00:00:00,0732773938168487
T7963,16279696009,Blessing Marie Danladi,91112102618,97548,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-01-27T00:00:00,2977287683042193
T7964,43892196403,Zola Limited,12486873382,65664,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-05-25T00:00:00,5622885777324819
T7965,10737909814,Zola Limited,02814854157,66434,NGN,salary,SALARY,SUCCESS,2025-07-03T00:00:00,2432593274916650
T7966,82735267839,Zola Limited,02814854157,2670,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-01-27T00:00:00,8828378124589102
T7967,79846484689,Adebayo Okafor,06365477971,36523,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-04-29T00:00:00,6323430232406424
T7968,93359038261,Ngozi Okafor,04049518399,90199,NGN,purchase,PURCHASE,SUCCESS,2024-09-11T00:00:00,6415754224675879
T7969,78752122174,Kobo POS,64430006350,51817,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-09-19T00:00:00,4871656624863388
T7970,07746885167,Kobo POS,64430006350,49406,NGN,tax,TAX,SUCCESS,2022-03-29T00:00:00,3127635134684559
T7971,44592321168,McVine POS,64673941740,49102,NGN,purchase,PURCHASE,SUCCESS,2022-10-23T00:00:00,0892605809909079
T7972,64710785297,Adean POS,87442137541,67936,NGN,tax,TAX,SUCCESS,2022-02-10T00:00:00,0430627509338228
T7973,50422491700,Adean Limited,36096287809,98767,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-09-11T00:00:00,1570776034995337
T7974,64710785297,Sadiq Peter Okoye,65649525034,20198,NGN,tax,TAX,SUCCESS,2021-09-13T00:00:00,9600602671900953
T7975,01668784001,Yemi Ahmed,31230746832,8141,NGN,refund,REFUND,SUCCESS,2025-09-11T00:00:00,5168303303633011
T7976,47821224180,Adean Limited,36096287809,18656,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-11-17T00:00:00,9360688650890126
T7977,62900383372,Benson Adebayo,64118269772,81333,NGN,purchase,PURCHASE,SUCCESS,2022-08-31T00:00:00,0446194011832096
T7978,10557911709,McVine Limited,47325240367,73388,NGN,gift,GIFT,SUCCESS,2020-03-15T00:00:00,4951248161791283
T7979,86876564331,Chukwudi Balogun,85205404199,99076,NGN,gift,GIFT,SUCCESS,2024-04-19T00:00:00,6367628411716690
T7980,29715858035,Adean POS,87442137541,28291,NGN,refund,REFUND,SUCCESS,2025-10-29T00:00:00,5396385413033951
T7981,81866192115,Adean Limited,95351595162,6960185,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-05-01T00:00:00,8455194586832918
T7982,65445544178,Benson Ogun,83776171622,11581,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-06-15T00:00:00,5319597935054107
T7983,08147624477,Zola Limited,12486873382,9388,NGN,purchase,PURCHASE,SUCCESS,2024-01-16T00:00:00,4343020191337064
T7984,94474972453,Oluwatobi Adebayo,60743639056,8521124,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-02-13T00:00:00,8677685610392716
T7985,07421120844,McVine POS,74267250079,65511,NGN,tax,TAX,SUCCESS,2022-10-11T00:00:00,6649457725928276
T7986,63499887522,Sola Marie Adebayo,14985166349,59808,NGN,tax,TAX,SUCCESS,2020-07-12T00:00:00,2018217834162367
T7987,27003768077,Blessing Olu Ahmed,28310810505,5427,NGN,tax,TAX,SUCCESS,2023-02-09T00:00:00,1551665663598763
T7988,23967562653,Kobo Limited,64223246993,11221675,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-02-05T00:00:00,0532173318889788
T7989,63647859998,Blessing Marie Okafor,86563091554,25192,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-01-18T00:00:00,6872422394088963
T7990,89139725926,Prime Limited,67632630482,10234,NGN,refund,REFUND,SUCCESS,2020-06-07T00:00:00,0649108173471471
T7991,42764409299,Adean POS,37905524412,25185,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-12-17T00:00:00,5182522615846780
T7992,40471895778,Zola Limited,95763529825,33773,NGN,tax,TAX,SUCCESS,2023-08-07T00:00:00,9342478999785753
T7993,35954540182,Hadiza Peter Ogun,68046683841,36847,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-03-25T00:00:00,7056410965467207
T7994,38833272768,Adean Limited,25545459800,54925,NGN,salary,SALARY,SUCCESS,2022-10-31T00:00:00,8262225997824234
T7995,84789057555,Oluwatobi Marie Ogun,07124201423,2805,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-08-09T00:00:00,8324063604250535
T7996,18967539235,Sola Peter Lawal,64215228140,55334,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-05-01T00:00:00,2932191946791371
T7997,84459115359,Blessing Ahmed,78615321444,23920,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-04-26T00:00:00,0352739343803526
T7998,38345126963,Yemi Adeyemi,94763251552,4158,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-11-19T00:00:00,9024423675132199
T7999,63499887522,Chinedu Marie Okafor,88909366001,10244,NGN,salary,SALARY,SUCCESS,2025-05-10T00:00:00,4760096462728665
T8000,96573345458,McVine POS,02511749351,13224,NGN,purchase,PURCHASE,SUCCESS,2021-09-24T00:00:00,1430086414636379
T8001,99976545495,Sola Adeyemi,97479751488,34525,NGN,salary,SALARY,SUCCESS,2025-10-04T00:00:00,1998901441988880
T8002,36506042687,Adean Limited,25545459800,10278468,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-05-14T00:00:00,4505023108560336
T8003,38321284195,Zola Limited,35686409564,86707,NGN,salary,SALARY,SUCCESS,2025-08-17T00:00:00,3687851577095904
T8004,47786813667,McVine Limited,47325240367,83539,NGN,purchase,PURCHASE,SUCCESS,2021-10-19T00:00:00,7315961312329004
T8005,33114158474,Kobo POS,64430006350,14131505,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-03-28T00:00:00,8381391836897233
T8006,85978388955,Blessing James Danladi,34577965473,8439,NGN,gift,GIFT,SUCCESS,2022-06-24T00:00:00,9914113233204072
T8007,56790002133,Funke Okoye,02566920561,80514,NGN,salary,SALARY,SUCCESS,2020-11-10T00:00:00,2078297229219843
T8008,41581472848,Zola POS,65043339563,76513,NGN,gift,GIFT,SUCCESS,2023-01-28T00:00:00,1776141741641557
T8009,76887521284,Ngozi Lawal,24608194824,22983,NGN,purchase,PURCHASE,SUCCESS,2023-09-04T00:00:00,4157240123575047
T8010,18103930427,Adean Limited,82878307132,80966,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-05-04T00:00:00,9880415822270612
T8011,48780608379,Zola Limited,35686409564,26618,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-01-23T00:00:00,4012957964081648
T8012,66932944937,Yemi Adeyemi,01199077217,62693,NGN,gift,GIFT,SUCCESS,2023-12-23T00:00:00,2171607943131603
T8013,43685426512,McVine POS,74267250079,9793130,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-09-06T00:00:00,3465505202921439
T8014,42271617640,Benson Olu Adebayo,60736054455,2315,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-08-14T00:00:00,3651119762729488
T8015,14896750064,McVine Limited,47325240367,88937,NGN,salary,SALARY,SUCCESS,2025-07-07T00:00:00,6739409872014239
T8016,13277467560,Adean Limited,82878307132,29603,NGN,refund,REFUND,SUCCESS,2020-12-25T00:00:00,2065450550955368
T8017,28834501796,Zola POS,65043339563,51426,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-03-20T00:00:00,8416375886355826
T8018,65477279353,Zola Limited,02814854157,85222,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-10-09T00:00:00,0522519967558606
T8019,26860426434,McVine POS,74267250079,48452,NGN,salary,SALARY,SUCCESS,2020-08-17T00:00:00,5206038784531545
T8020,56559959846,Prime Limited,10704537008,54455,NGN,purchase,PURCHASE,SUCCESS,2022-06-03T00:00:00,5401977517098098
T8021,04607041153,Yemi Lawal,57460656050,70355,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-02-02T00:00:00,8899221190266412
T8022,30600401258,Zola Limited,35686409564,5251,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-11-14T00:00:00,9510045782102587
T8023,48738750309,McVine POS,26049363106,67143,NGN,gift,GIFT,SUCCESS,2024-11-15T00:00:00,0717672793356404
T8024,26081525708,McVine Limited,39888226182,23473,NGN,gift,GIFT,SUCCESS,2025-04-20T00:00:00,6965193657976382
T8025,60396622199,Chukwudi Ahmed,28222406644,31181,NGN,refund,REFUND,SUCCESS,2021-02-14T00:00:00,7010604117889197
T8026,94763251552,Adean POS,97924636869,74073,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-11-20T00:00:00,1724504507413823
T8027,15158112158,Oluwatobi Marie Ogun,03647723422,22103,NGN,tax,TAX,SUCCESS,2021-11-02T00:00:00,7787174517160822
T8028,57445661877,Blessing Sadiq,06897663773,75349,NGN,purchase,PURCHASE,SUCCESS,2023-02-11T00:00:00,6399195001898227
T8029,75881983962,Adean Limited,36096287809,41657,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-12-03T00:00:00,8106637694007543
T8030,67679101165,Zola Limited,02814854157,14116309,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-01-07T00:00:00,8684726899410585
T8031,41656216894,McVine Limited,84629523996,22071,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-09-13T00:00:00,9033862954413639
T8032,84072663850,Prime Limited,70576783882,8995,NGN,tax,TAX,SUCCESS,2025-06-07T00:00:00,3174593952768584
T8033,25576201867,Chukwudi James Ahmed,30828850369,91845,NGN,gift,GIFT,SUCCESS,2021-07-13T00:00:00,5966278185025196
T8034,26415097123,Adean Limited,95351595162,34315,NGN,purchase,PURCHASE,SUCCESS,2020-07-15T00:00:00,9183199707718434
T8035,75953572879,Adean POS,87442137541,61554,NGN,purchase,PURCHASE,SUCCESS,2020-02-21T00:00:00,4018147041401731
T8036,29434633245,Prime Limited,67632630482,88607,NGN,gift,GIFT,SUCCESS,2020-04-16T00:00:00,3862091813431113
T8037,76526798908,Adean Limited,82878307132,21264,NGN,tax,TAX,SUCCESS,2022-11-03T00:00:00,9493162239947191
T8038,14178838267,Adean Limited,36096287809,15823,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-02-20T00:00:00,7987709769281238
T8039,14985166349,Chukwudi Okafor,32153241408,29580,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-01-22T00:00:00,0747637965904066
T8040,37392775563,Prime Limited,58080644565,77509,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-08-26T00:00:00,6696538324521859
T8041,52639960900,Prime Limited,67632630482,71999,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-07-23T00:00:00,3282863152376911
T8042,13319526250,Kobo POS,64430006350,83056,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-01-11T00:00:00,4870077774425739
T8043,22465143136,Yemi Lawal,68001422100,5369,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-11-16T00:00:00,9768093435965254
T8044,34768249488,Blessing Olu Okoye,82426979516,74338,NGN,gift,GIFT,SUCCESS,2025-12-21T00:00:00,0911263655885687
T8045,70583669342,Funke Ahmed,22725700021,93973,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-11-18T00:00:00,5156975885786579
T8046,85205404199,Adean POS,37905524412,68145,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-07-22T00:00:00,8915896081603303
T8047,12877885135,Hadiza Adebayo,43975771152,27599,NGN,gift,GIFT,SUCCESS,2022-07-14T00:00:00,3689417488713969
T8048,01449516645,Chinedu Ahmed,01038598457,37711,NGN,salary,SALARY,SUCCESS,2021-07-13T00:00:00,3510642192548428
T8049,96874679384,Adean Limited,36096287809,91041,NGN,tax,TAX,SUCCESS,2023-06-08T00:00:00,9038590685654102
T8050,86153796303,Adean POS,87442137541,52672,NGN,salary,SALARY,SUCCESS,2025-11-10T00:00:00,4900583461122282
T8051,51422569241,Ibrahim Olu Ahmed,22465143136,34027,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-09-17T00:00:00,6347957654103713
T8052,08877573429,Chinedu Ogun,07574751590,42799,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-11-09T00:00:00,9662174171805805
T8053,39797745074,Adean POS,97924636869,14224100,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-10-04T00:00:00,7384271935695213
T8054,01223063108,Adean POS,97924636869,63291,NGN,tax,TAX,SUCCESS,2021-02-17T00:00:00,2379747836843471
T8055,30479841714,Sola Peter Sadiq,82774590605,66331,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-09-11T00:00:00,0802429156958900
T8056,26847544398,Oluwatobi Lawal,24760272676,26653,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-10-26T00:00:00,4283017212214613
T8057,03675318487,Zola Limited,12486873382,23190,NGN,tax,TAX,SUCCESS,2020-02-06T00:00:00,8568973177246194
T8058,80071596798,Sola James Danladi,98888917118,23219,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-09-04T00:00:00,7053216071399646
T8059,13652612376,Zola Limited,02814854157,43075,NGN,purchase,PURCHASE,SUCCESS,2021-10-07T00:00:00,2076896613004124
T8060,98083360804,Yemi Adebayo,30428196192,5097,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-06-10T00:00:00,4467561915213100
T8061,45152278198,Ngozi Adeyemi,86396715165,67986,NGN,salary,SALARY,SUCCESS,2021-09-14T00:00:00,4284103507791455
T8062,51151997502,Adean Limited,82878307132,13416,NGN,purchase,PURCHASE,SUCCESS,2021-07-03T00:00:00,5808490681531244
T8063,61148001787,Adebayo Peter Lawal,57261198110,96436,NGN,refund,REFUND,SUCCESS,2023-06-09T00:00:00,0170407030399654
T8064,64541784581,McVine Limited,47325240367,93599,NGN,tax,TAX,SUCCESS,2023-11-02T00:00:00,9530827646874960
T8065,38286736881,McVine Limited,42306272460,32947,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-01-13T00:00:00,3786998595904927
T8066,64427142646,McVine POS,74267250079,75354,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-08-31T00:00:00,9561254967754546
T8067,00948675806,McVine Limited,39888226182,76336,NGN,purchase,PURCHASE,SUCCESS,2020-12-26T00:00:00,6216418499612142
T8068,09515403011,Tunde James Adebayo,68472035969,66518,NGN,purchase,PURCHASE,SUCCESS,2023-07-18T00:00:00,2005193409056284
T8069,54635153343,McVine Limited,39888226182,7636,NGN,tax,TAX,SUCCESS,2025-11-15T00:00:00,3835653755994992
T8070,68258383135,Benson Balogun,41656216894,56778,NGN,refund,REFUND,SUCCESS,2021-06-25T00:00:00,3008501133198380
T8071,15192924108,Adebayo Adebayo,76976317215,27645,NGN,purchase,PURCHASE,SUCCESS,2024-10-25T00:00:00,9182011550093163
T8072,06353949315,McVine Limited,84629523996,44725,NGN,salary,SALARY,SUCCESS,2022-01-16T00:00:00,2079389751826514
T8073,40715576484,Sadiq Peter Okoye,71652521148,92216,NGN,tax,TAX,SUCCESS,2020-03-10T00:00:00,4251885930537621
T8074,35782109951,Kobo POS,64430006350,68627,NGN,purchase,PURCHASE,SUCCESS,2025-06-10T00:00:00,7965730358555813
T8075,88321304385,Adean Limited,36096287809,43070,NGN,salary,SALARY,SUCCESS,2021-09-24T00:00:00,4317771962235356
T8076,28112689337,Ibrahim Balogun,77303414441,8831,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-08-26T00:00:00,3383520897125573
T8077,68942639102,McVine Limited,84629523996,9885614,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-09-07T00:00:00,9455600699783801
T8078,30852648053,Adebayo Abdul Lawal,52463870501,34248,NGN,tax,TAX,SUCCESS,2021-06-23T00:00:00,9532374221295786
T8079,02690397285,McVine POS,26049363106,78172,NGN,tax,TAX,SUCCESS,2023-09-17T00:00:00,5629737928788122
T8080,13847035596,Zola Limited,12486873382,30794,NGN,refund,REFUND,SUCCESS,2022-07-11T00:00:00,8908441970998510
T8081,68410436064,McVine Limited,65266992450,66291,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-11-08T00:00:00,0592817424364948
T8082,32690535970,Sola Olu Lawal,97967793140,10149,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-06-22T00:00:00,4585296935776461
T8083,78650975772,Ibrahim Danladi,17149041847,68214,NGN,purchase,PURCHASE,SUCCESS,2023-06-02T00:00:00,6654050501926224
T8084,44850961491,Hadiza Adeyemi,45469135429,90849,NGN,purchase,PURCHASE,SUCCESS,2020-10-14T00:00:00,8303462031154609
T8085,02566920561,Funke Olu Ogun,03647723422,12468051,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-01-14T00:00:00,6941965612711937
T8086,28453098774,Blessing Okafor,89881295136,86107,NGN,refund,REFUND,SUCCESS,2023-03-22T00:00:00,7509698443182034
T8087,27549084307,Adean Limited,36096287809,43025,NGN,salary,SALARY,SUCCESS,2025-12-25T00:00:00,9308974335801913
T8088,08096627120,Ibrahim Marie Adeyemi,89767567921,28647,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-04-26T00:00:00,0327336511335625
T8089,39806456980,McVine POS,64673941740,85279,NGN,refund,REFUND,SUCCESS,2020-03-28T00:00:00,3711593823966450
